model,category,layer,head,attention
fp16,json_format,11,6,0.025653075
fp16,json_format,11,7,0.02395935
fp16,json_format,11,8,0.005840397
fp16,json_format,11,9,0.02282257
fp16,json_format,11,10,0.015305424
fp16,json_format,11,11,0.015102196
fp16,json_format,11,12,0.0032466887
fp16,json_format,11,13,0.008037949
fp16,json_format,11,14,0.009544373
fp16,json_format,11,15,0.0116790775
fp16,json_format,11,16,0.017773438
fp16,json_format,11,17,0.01715393
fp16,json_format,11,18,0.0049842834
fp16,json_format,11,19,0.0036060333
fp16,json_format,11,20,0.0040710447
fp16,json_format,11,21,0.008145523
fp16,json_format,11,22,0.02103119
fp16,json_format,11,23,0.035758972
fp16,json_format,11,24,0.032183837
fp16,json_format,11,25,0.0180336
fp16,json_format,11,26,0.02482605
fp16,json_format,11,27,0.019329071
fp16,json_format,12,0,0.02437439
fp16,json_format,12,1,0.014996338
fp16,json_format,12,2,0.013723373
fp16,json_format,12,3,0.006246948
fp16,json_format,12,4,0.01778183
fp16,json_format,12,5,0.0103263855
fp16,json_format,12,6,0.007932091
fp16,json_format,12,7,0.001744461
fp16,json_format,12,8,0.020205688
fp16,json_format,12,9,0.022032166
fp16,json_format,12,10,0.011925506
fp16,json_format,12,11,0.013945389
fp16,json_format,12,12,0.011174059
fp16,json_format,12,13,0.007217026
fp16,json_format,12,14,0.012762452
fp16,json_format,12,15,0.014950561
fp16,json_format,12,16,0.012358094
fp16,json_format,12,17,0.019885253
fp16,json_format,12,18,0.006682968
fp16,json_format,12,19,0.004797363
fp16,json_format,12,20,0.017179871
fp16,json_format,12,21,0.0037973404
fp16,json_format,12,22,0.02279129
fp16,json_format,12,23,0.010905838
fp16,json_format,12,24,0.021647643
fp16,json_format,12,25,0.009991837
fp16,json_format,12,26,0.016651917
fp16,json_format,12,27,0.005833149
fp16,json_format,13,0,0.012671662
fp16,json_format,13,1,0.012250518
fp16,json_format,13,2,0.018103028
fp16,json_format,13,3,0.013918686
fp16,json_format,13,4,0.031384278
fp16,json_format,13,5,0.022369767
fp16,json_format,13,6,0.008951569
fp16,json_format,13,7,0.008705521
fp16,json_format,13,8,0.0056098937
fp16,json_format,13,9,0.007771683
fp16,json_format,13,10,0.018319702
fp16,json_format,13,11,0.016630173
fp16,json_format,13,12,0.029211426
fp16,json_format,13,13,0.02341919
fp16,json_format,13,14,0.015992355
fp16,json_format,13,15,0.010144043
fp16,json_format,13,16,0.030229187
fp16,json_format,13,17,0.03070221
fp16,json_format,13,18,0.024127197
fp16,json_format,13,19,0.03331604
fp16,json_format,13,20,0.042330932
fp16,json_format,13,21,0.012524033
fp16,json_format,13,22,0.014556122
fp16,json_format,13,23,0.027960205
fp16,json_format,13,24,0.012195587
fp16,json_format,13,25,0.028390503
fp16,json_format,13,26,0.028274536
fp16,json_format,13,27,0.018906021
fp16,json_format,14,0,0.0009320259
fp16,json_format,14,1,0.003567934
fp16,json_format,14,2,0.004976845
fp16,json_format,14,3,0.004458046
fp16,json_format,14,4,7.915497e-06
fp16,json_format,14,5,4.7683716e-06
fp16,json_format,14,6,0.002854538
fp16,json_format,14,7,5.6421755e-05
fp16,json_format,14,8,0.0024448396
fp16,json_format,14,9,0.009996796
fp16,json_format,14,10,0.019976903
fp16,json_format,14,11,0.032662965
fp16,json_format,14,12,0.018330002
fp16,json_format,14,13,0.022645568
fp16,json_format,14,14,0.01218834
fp16,json_format,14,15,0.01845703
fp16,json_format,14,16,0.008212471
fp16,json_format,14,17,0.006579208
fp16,json_format,14,18,0.0018342972
fp16,json_format,14,19,0.010719299
fp16,json_format,14,20,0.023968507
fp16,json_format,14,21,0.0068572997
fp16,json_format,14,22,0.0153541565
fp16,json_format,14,23,0.013760376
fp16,json_format,14,24,0.014397812
fp16,json_format,14,25,0.016990662
fp16,json_format,14,26,0.010193062
fp16,json_format,14,27,0.01525116
fp16,json_format,15,0,0.0075571537
fp16,json_format,15,1,0.0032009124
fp16,json_format,15,2,0.0053070546
fp16,json_format,15,3,0.018524218
fp16,json_format,15,4,0.0075664045
fp16,json_format,15,5,0.003979206
fp16,json_format,15,6,0.0146698
fp16,json_format,15,7,0.011003399
fp16,json_format,15,8,0.012004852
fp16,json_format,15,9,0.009798813
fp16,json_format,15,10,0.01155448
fp16,json_format,15,11,0.017077636
fp16,json_format,15,12,0.006165123
fp16,json_format,15,13,0.021046448
fp16,json_format,15,14,0.004477024
fp16,json_format,15,15,0.0017006875
fp16,json_format,15,16,0.0063877106
fp16,json_format,15,17,0.0049233437
fp16,json_format,15,18,0.00030230283
fp16,json_format,15,19,0.0019135952
fp16,json_format,15,20,0.004224396
fp16,json_format,15,21,0.01127472
fp16,json_format,15,22,0.010476017
fp16,json_format,15,23,0.01721344
fp16,json_format,15,24,0.0082677845
fp16,json_format,15,25,0.009246635
fp16,json_format,15,26,0.013213349
fp16,json_format,15,27,0.026397705
fp16,json_format,16,0,0.0129119875
fp16,json_format,16,1,0.030374145
fp16,json_format,16,2,0.020777892
fp16,json_format,16,3,0.009600687
fp16,json_format,16,4,0.017550658
fp16,json_format,16,5,0.0138813015
fp16,json_format,16,6,0.013533401
fp16,json_format,16,7,0.015796661
fp16,json_format,16,8,0.017463874
fp16,json_format,16,9,0.0066917418
fp16,json_format,16,10,0.0026762008
fp16,json_format,16,11,0.0053581237
fp16,json_format,16,12,0.005896187
fp16,json_format,16,13,0.002487278
fp16,json_format,16,14,0.024983216
fp16,json_format,16,15,0.013729858
fp16,json_format,16,16,0.02960663
fp16,json_format,16,17,0.017332459
fp16,json_format,16,18,0.014141083
fp16,json_format,16,19,0.019938659
fp16,json_format,16,20,0.037696075
fp16,json_format,16,21,0.0064296722
fp16,json_format,16,22,0.015853882
fp16,json_format,16,23,0.018753052
fp16,json_format,16,24,0.010514831
fp16,json_format,16,25,0.013340378
fp16,json_format,16,26,0.02871399
fp16,json_format,16,27,0.012937546
fp16,json_format,17,0,0.013246298
fp16,json_format,17,1,0.025983429
fp16,json_format,17,2,0.012445068
fp16,json_format,17,3,0.024655152
fp16,json_format,17,4,0.014767456
fp16,json_format,17,5,0.009386254
fp16,json_format,17,6,0.0035092353
fp16,json_format,17,7,0.006160164
fp16,json_format,17,8,0.004790497
fp16,json_format,17,9,0.02431488
fp16,json_format,17,10,0.0005129576
fp16,json_format,17,11,0.007909393
fp16,json_format,17,12,0.005266571
fp16,json_format,17,13,0.007303429
fp16,json_format,17,14,0.0044431686
fp16,json_format,17,15,0.0038069964
fp16,json_format,17,16,0.013586044
fp16,json_format,17,17,0.014645386
fp16,json_format,17,18,0.004700041
fp16,json_format,17,19,0.004268408
fp16,json_format,17,20,0.004012299
fp16,json_format,17,21,0.012983704
fp16,json_format,17,22,0.03143387
fp16,json_format,17,23,0.015681744
fp16,json_format,17,24,0.01910286
fp16,json_format,17,25,0.01293993
fp16,json_format,17,26,0.0076290844
fp16,json_format,17,27,0.027230835
fp16,json_format,18,0,0.01966858
fp16,json_format,18,1,0.012390137
fp16,json_format,18,2,0.010157776
fp16,json_format,18,3,0.019639587
fp16,json_format,18,4,0.015317535
fp16,json_format,18,5,0.022995759
fp16,json_format,18,6,0.010112762
fp16,json_format,18,7,0.028500367
fp16,json_format,18,8,0.025108337
fp16,json_format,18,9,0.018769836
fp16,json_format,18,10,0.023148347
fp16,json_format,18,11,0.012299729
fp16,json_format,18,12,0.009984588
fp16,json_format,18,13,0.014337158
fp16,json_format,18,14,0.02835846
fp16,json_format,18,15,0.024472808
fp16,json_format,18,16,0.012699127
fp16,json_format,18,17,0.014682007
fp16,json_format,18,18,0.030084228
fp16,json_format,18,19,0.018828582
fp16,json_format,18,20,0.02695923
fp16,json_format,18,21,0.023040771
fp16,json_format,18,22,0.009296608
fp16,json_format,18,23,0.0060718535
fp16,json_format,18,24,0.029107666
fp16,json_format,18,25,0.024319459
fp16,json_format,18,26,0.020898437
fp16,json_format,18,27,0.0197052
fp16,json_format,19,0,0.028497314
fp16,json_format,19,1,0.023851776
fp16,json_format,19,2,0.04322815
fp16,json_format,19,3,0.0066152574
fp16,json_format,19,4,0.046209715
fp16,json_format,19,5,0.03189087
fp16,json_format,19,6,0.069265746
fp16,json_format,19,7,0.008401108
fp16,json_format,19,8,0.006547165
fp16,json_format,19,9,0.0062080384
fp16,json_format,19,10,0.0042621614
fp16,json_format,19,11,0.018907165
fp16,json_format,19,12,0.009976959
fp16,json_format,19,13,0.01927948
fp16,json_format,19,14,0.0069021224
fp16,json_format,19,15,0.0055465223
fp16,json_format,19,16,0.028335571
fp16,json_format,19,17,0.015274048
fp16,json_format,19,18,0.00355922
fp16,json_format,19,19,0.03162079
fp16,json_format,19,20,0.013406372
fp16,json_format,19,21,0.022624206
fp16,json_format,19,22,0.024424743
fp16,json_format,19,23,0.015419006
fp16,json_format,19,24,0.012300491
fp16,json_format,19,25,0.012696075
fp16,json_format,19,26,0.018438721
fp16,json_format,19,27,0.02823944
fp16,json_format,20,0,0.005982399
fp16,json_format,20,1,0.015991211
fp16,json_format,20,2,0.014704895
fp16,json_format,20,3,0.023252105
fp16,json_format,20,4,0.023657227
fp16,json_format,20,5,0.028405761
fp16,json_format,20,6,0.02267151
fp16,json_format,20,7,0.01184845
fp16,json_format,20,8,0.0050260546
fp16,json_format,20,9,0.0021573068
fp16,json_format,20,10,0.013681794
fp16,json_format,20,11,0.005487919
fp16,json_format,20,12,0.0027999878
fp16,json_format,20,13,0.0062316894
fp16,json_format,20,14,0.016373444
fp16,json_format,20,15,0.022712708
fp16,json_format,20,16,0.021771241
fp16,json_format,20,17,0.04026947
fp16,json_format,20,18,0.029362489
fp16,json_format,20,19,0.015678024
fp16,json_format,20,20,0.0085460665
fp16,json_format,20,21,0.023085784
fp16,json_format,20,22,0.05117798
fp16,json_format,20,23,0.013323975
fp16,json_format,20,24,0.010804939
fp16,json_format,20,25,0.017845154
fp16,json_format,20,26,0.015830804
fp16,json_format,20,27,0.01623993
fp16,json_format,21,0,0.04234009
fp16,json_format,21,1,0.05253906
fp16,json_format,21,2,0.008594131
fp16,json_format,21,3,0.006348801
fp16,json_format,21,4,0.018896485
fp16,json_format,21,5,0.034645844
fp16,json_format,21,6,0.029772948
fp16,json_format,21,7,0.0024230957
fp16,json_format,21,8,0.01137619
fp16,json_format,21,9,0.007255554
fp16,json_format,21,10,0.0042617796
fp16,json_format,21,11,0.00963707
fp16,json_format,21,12,0.013645935
fp16,json_format,21,13,0.0022236824
fp16,json_format,21,14,0.01162529
fp16,json_format,21,15,0.017929077
fp16,json_format,21,16,0.013804627
fp16,json_format,21,17,0.012149048
fp16,json_format,21,18,0.008933258
fp16,json_format,21,19,0.017837524
fp16,json_format,21,20,0.007017517
fp16,json_format,21,21,0.027120972
fp16,json_format,21,22,0.020315742
fp16,json_format,21,23,0.026327515
fp16,json_format,21,24,0.010049629
fp16,json_format,21,25,0.0061275484
fp16,json_format,21,26,0.006507492
fp16,json_format,21,27,0.008768844
fp16,json_format,22,0,0.0069877626
fp16,json_format,22,1,0.0031322478
fp16,json_format,22,2,0.011153221
fp16,json_format,22,3,0.0060949326
fp16,json_format,22,4,0.00022562742
fp16,json_format,22,5,0.0003458023
fp16,json_format,22,6,0.001249814
fp16,json_format,22,7,0.006129646
fp16,json_format,22,8,0.004711151
fp16,json_format,22,9,0.011814499
fp16,json_format,22,10,0.0044261934
fp16,json_format,22,11,0.0051216125
fp16,json_format,22,12,0.012139511
fp16,json_format,22,13,0.008228874
fp16,json_format,22,14,0.03392639
fp16,json_format,22,15,0.0052835466
fp16,json_format,22,16,0.017684937
fp16,json_format,22,17,0.0040263413
fp16,json_format,22,18,0.025738526
fp16,json_format,22,19,0.030340577
fp16,json_format,22,20,0.010273362
fp16,json_format,22,21,0.005554342
fp16,json_format,22,22,0.00015935898
fp16,json_format,22,23,0.02159958
fp16,json_format,22,24,0.006629944
fp16,json_format,22,25,0.005214119
fp16,json_format,22,26,0.014173126
fp16,json_format,22,27,0.0168499
fp16,json_format,23,0,0.0003166318
fp16,json_format,23,1,0.031419374
fp16,json_format,23,2,0.018022155
fp16,json_format,23,3,0.016676713
fp16,json_format,23,4,0.00067200663
fp16,json_format,23,5,0.01853485
fp16,json_format,23,6,0.052197266
fp16,json_format,23,7,0.004893875
fp16,json_format,23,8,0.0045700073
fp16,json_format,23,9,0.0011045218
