model,category,layer,head,attention
gptq2,json_format,17,16,0.007374191
gptq2,json_format,17,17,0.008774566
gptq2,json_format,17,18,0.0028495074
gptq2,json_format,17,19,0.0023126365
gptq2,json_format,17,20,0.001350689
gptq2,json_format,17,21,0.006487274
gptq2,json_format,17,22,0.004439986
gptq2,json_format,17,23,0.006233978
gptq2,json_format,17,24,0.0021964074
gptq2,json_format,17,25,0.0032725334
gptq2,json_format,17,26,0.0041706683
gptq2,json_format,17,27,0.0047979355
gptq2,json_format,18,0,0.017025758
gptq2,json_format,18,1,0.008577729
gptq2,json_format,18,2,0.010609436
gptq2,json_format,18,3,0.016638184
gptq2,json_format,18,4,0.00907402
gptq2,json_format,18,5,0.013686752
gptq2,json_format,18,6,0.01099968
gptq2,json_format,18,7,0.02849121
gptq2,json_format,18,8,0.016811943
gptq2,json_format,18,9,0.01541214
gptq2,json_format,18,10,0.0055308104
gptq2,json_format,18,11,0.0076931
gptq2,json_format,18,12,0.0098257065
gptq2,json_format,18,13,0.012116241
gptq2,json_format,18,14,0.006812048
gptq2,json_format,18,15,0.0088006975
gptq2,json_format,18,16,0.003999293
gptq2,json_format,18,17,0.0050270082
gptq2,json_format,18,18,0.006511307
gptq2,json_format,18,19,0.004746723
gptq2,json_format,18,20,0.014580727
gptq2,json_format,18,21,0.016512299
gptq2,json_format,18,22,0.017100906
gptq2,json_format,18,23,0.006188774
gptq2,json_format,18,24,0.007393551
gptq2,json_format,18,25,0.025201416
gptq2,json_format,18,26,0.00860405
gptq2,json_format,18,27,0.018368531
gptq2,json_format,19,0,0.024583435
gptq2,json_format,19,1,0.0059139254
gptq2,json_format,19,2,0.024403762
gptq2,json_format,19,3,0.0077561378
gptq2,json_format,19,4,0.021572877
gptq2,json_format,19,5,0.017079163
gptq2,json_format,19,6,0.034012415
gptq2,json_format,19,7,0.01644745
gptq2,json_format,19,8,0.0140686035
gptq2,json_format,19,9,0.010487366
gptq2,json_format,19,10,0.008276368
gptq2,json_format,19,11,0.014289856
gptq2,json_format,19,12,0.0145370485
gptq2,json_format,19,13,0.028074646
gptq2,json_format,19,14,0.0067739487
gptq2,json_format,19,15,0.0026745081
gptq2,json_format,19,16,0.008324051
gptq2,json_format,19,17,0.0091259
gptq2,json_format,19,18,0.0074307444
gptq2,json_format,19,19,0.014815521
gptq2,json_format,19,20,0.0066072466
gptq2,json_format,19,21,0.0029053688
gptq2,json_format,19,22,0.0021131276
gptq2,json_format,19,23,0.005242157
gptq2,json_format,19,24,0.004098511
gptq2,json_format,19,25,0.0021661757
gptq2,json_format,19,26,0.0028528213
gptq2,json_format,19,27,0.0048337937
gptq2,json_format,20,0,0.017289734
gptq2,json_format,20,1,0.021351624
gptq2,json_format,20,2,0.022650147
gptq2,json_format,20,3,0.009877205
gptq2,json_format,20,4,0.020561218
gptq2,json_format,20,5,0.016081238
gptq2,json_format,20,6,0.019696807
gptq2,json_format,20,7,0.016868401
gptq2,json_format,20,8,0.009752274
gptq2,json_format,20,9,0.005592346
gptq2,json_format,20,10,0.012693787
gptq2,json_format,20,11,0.005138588
gptq2,json_format,20,12,0.005378437
gptq2,json_format,20,13,0.012139511
gptq2,json_format,20,14,0.0069221496
gptq2,json_format,20,15,0.0068703652
gptq2,json_format,20,16,0.009807015
gptq2,json_format,20,17,0.0027498126
gptq2,json_format,20,18,0.0047825812
gptq2,json_format,20,19,0.0049064634
gptq2,json_format,20,20,0.0037367344
gptq2,json_format,20,21,0.007032013
gptq2,json_format,20,22,0.016000366
gptq2,json_format,20,23,0.008907318
gptq2,json_format,20,24,0.007062912
gptq2,json_format,20,25,0.012034607
gptq2,json_format,20,26,0.0031864166
gptq2,json_format,20,27,0.01108551
gptq2,json_format,21,0,0.0061489106
gptq2,json_format,21,1,0.011941528
gptq2,json_format,21,2,0.0054685595
gptq2,json_format,21,3,0.0027183532
gptq2,json_format,21,4,0.01112442
gptq2,json_format,21,5,0.0058122636
gptq2,json_format,21,6,0.009223556
gptq2,json_format,21,7,0.009717369
gptq2,json_format,21,8,0.019976998
gptq2,json_format,21,9,0.014487457
gptq2,json_format,21,10,0.011262512
gptq2,json_format,21,11,0.0144023895
gptq2,json_format,21,12,0.014618683
gptq2,json_format,21,13,0.0036986829
gptq2,json_format,21,14,0.007236862
gptq2,json_format,21,15,0.019033814
gptq2,json_format,21,16,0.009545898
gptq2,json_format,21,17,0.010603714
gptq2,json_format,21,18,0.016644288
gptq2,json_format,21,19,0.0138374325
gptq2,json_format,21,20,0.0071092607
gptq2,json_format,21,21,0.010264015
gptq2,json_format,21,22,0.0059989453
gptq2,json_format,21,23,0.0080482485
gptq2,json_format,21,24,0.0032194853
gptq2,json_format,21,25,0.002377081
gptq2,json_format,21,26,0.0025553822
gptq2,json_format,21,27,0.0047864914
gptq2,json_format,22,0,0.005186367
gptq2,json_format,22,1,0.00061285496
gptq2,json_format,22,2,0.0043254136
gptq2,json_format,22,3,0.0031991482
gptq2,json_format,22,4,0.00019156933
gptq2,json_format,22,5,0.0001072526
gptq2,json_format,22,6,0.00025600195
gptq2,json_format,22,7,0.0039162873
gptq2,json_format,22,8,0.007583189
gptq2,json_format,22,9,0.013814544
gptq2,json_format,22,10,0.008429718
gptq2,json_format,22,11,0.0070266724
gptq2,json_format,22,12,0.0120743755
gptq2,json_format,22,13,0.0059244633
gptq2,json_format,22,14,0.016449738
gptq2,json_format,22,15,0.01056614
gptq2,json_format,22,16,0.010439491
gptq2,json_format,22,17,0.010535479
gptq2,json_format,22,18,0.016634177
gptq2,json_format,22,19,0.025640106
gptq2,json_format,22,20,0.012119865
gptq2,json_format,22,21,0.0054050446
gptq2,json_format,22,22,0.0010699152
gptq2,json_format,22,23,0.013633728
gptq2,json_format,22,24,0.006628418
gptq2,json_format,22,25,0.0054906844
gptq2,json_format,22,26,0.004104495
gptq2,json_format,22,27,0.0058473586
gptq2,json_format,23,0,0.00655365
gptq2,json_format,23,1,0.016360855
gptq2,json_format,23,2,0.005676651
gptq2,json_format,23,3,0.013040543
gptq2,json_format,23,4,0.015709925
gptq2,json_format,23,5,0.008091927
gptq2,json_format,23,6,0.01104641
gptq2,json_format,23,7,0.0056037903
gptq2,json_format,23,8,0.0029864311
gptq2,json_format,23,9,0.0003634572
gptq2,json_format,23,10,0.0056324005
gptq2,json_format,23,11,0.0023736954
gptq2,json_format,23,12,0.0013273477
gptq2,json_format,23,13,0.005446148
gptq2,json_format,23,14,0.0051073073
gptq2,json_format,23,15,0.0024183034
gptq2,json_format,23,16,0.0039251805
gptq2,json_format,23,17,0.008077812
gptq2,json_format,23,18,0.0011122465
gptq2,json_format,23,19,0.0039930344
gptq2,json_format,23,20,0.0026919127
gptq2,json_format,23,21,0.012026978
gptq2,json_format,23,22,0.023187255
gptq2,json_format,23,23,0.0042827604
gptq2,json_format,23,24,0.0070064543
gptq2,json_format,23,25,0.018302917
gptq2,json_format,23,26,0.014319611
gptq2,json_format,23,27,0.009630585
gptq2,json_format,24,0,0.004779148
gptq2,json_format,24,1,0.016410828
gptq2,json_format,24,2,0.024568176
gptq2,json_format,24,3,0.010507202
gptq2,json_format,24,4,0.008359718
gptq2,json_format,24,5,0.018694306
gptq2,json_format,24,6,0.01715393
gptq2,json_format,24,7,0.0029845834
gptq2,json_format,24,8,0.0069332123
gptq2,json_format,24,9,0.010519314
gptq2,json_format,24,10,0.0041072727
gptq2,json_format,24,11,0.008079911
gptq2,json_format,24,12,0.010627747
gptq2,json_format,24,13,0.010554505
gptq2,json_format,24,14,0.011009216
gptq2,json_format,24,15,0.010809136
gptq2,json_format,24,16,0.0045394897
gptq2,json_format,24,17,0.0060138702
gptq2,json_format,24,18,0.007463455
gptq2,json_format,24,19,0.010623932
gptq2,json_format,24,20,0.0053453445
gptq2,json_format,24,21,0.0019352913
gptq2,json_format,24,22,0.0074318885
gptq2,json_format,24,23,0.0036553382
gptq2,json_format,24,24,0.007475662
gptq2,json_format,24,25,0.002258587
gptq2,json_format,24,26,0.0055228947
gptq2,json_format,24,27,0.0056757927
gptq2,json_format,25,0,0.021240998
gptq2,json_format,25,1,0.018162537
gptq2,json_format,25,2,0.022019958
gptq2,json_format,25,3,0.018095398
gptq2,json_format,25,4,0.024649048
gptq2,json_format,25,5,0.016725922
gptq2,json_format,25,6,0.01433754
gptq2,json_format,25,7,0.002911067
