layer,proj,quantizer,rows,cols,n_dead_cols,clip_frac,clip_frac_rtn,comp_disp,comp_disp_rel,wdisp_gptq,wdisp_rtn,obj_gptq,obj_rtn,obj_gptq_alt,obj_rtn_alt,hdiag_alt_corr,send_total,send_top1pct,send_top16_cols,hdiag_max_over_mean,cond_damped,awq_alpha,obj_awq,obj_awq_alt,protected,obj_gptq_tpl,obj_rtn_tpl,obj_gptq_ord,obj_rtn_ord,tplpos_ratio,lev_tpl,lev_ord,levpos,xnorm_tpl,xnorm_ord,xnormpos,tplpos_err_gptq,tplpos_err_rtn,p4_toprow_gptq,p4_toprow_share_gptq,p4_toprow_rtn,p4_toprow_share_rtn,p4_topcols,p4_topcols_share_gptq,p4_topcols_zero_gptq,p4_topcols_zero_rtn,p4_topcols_wnorm,p4_topcols_x
1,o_proj,gptq,4096,4096,0,0.002078235149383545,0.0014309883117675781,80.0218375394043,0.05204201737685847,190.45550537109375,94.35546875,0.011679103597998619,0.028894301503896713,0.018253637477755547,0.019190287217497826,0.4474712014198303,79.57783508300781,0.09104693681001663,"2988,2996,2429,2951,2612,2657,2620,2589,2682,3041,2608,2643,2579,2454,2973,2681",32.15188980102539,,,,,0,0.017651936039328575,0.013467340730130672,0.0070459796115756035,0.008298098109662533,"0.115,0.115,1.660,1.000,0.661,0.886,0.986,0.451",12581.630859375,1626.0400390625,"65.17,65.17,9.41e+04,1395,1191,1369,1890,581.4",0.6212165951728821,0.6022515296936035,"0.3924,0.3924,1.632,0.538,0.5192,0.5082,0.5587,0.4288","0.02086,0.02086,0.3383,0.08364,0.06371,0.07325,0.08637,0.04493","0.06144,0.06144,0.2626,0.08364,0.07839,0.07782,0.08699,0.06687",291,0.04942807927727699,2311,0.01650792732834816,"2988,2860,2633,2579,2732,2587,1148,2641",0.4776478111743927,0.410919189453125,0.343505859375,"0.659,0.528,0.665,0.721,0.462,0.775,0.518,0.658","0.108,0.107,0.106,0.0865,0.0752,0.0659,0.064,0.0623"
1,gate_proj,gptq,14336,4096,0,0.00206582886832101,0.001510483877999442,223.63303458660658,0.02264052832625712,801.595458984375,588.916748046875,9.74179458618164,19.15314483642578,16.836013793945312,21.921234130859375,0.43650028109550476,223.20748901367188,0.04970457777380943,"2993,3823,3475,2300,1075,1812,1717,3939,561,1515,1884,4091,535,689,3476,2058",6.951573848724365,,,,,0,9.166241645812988,16.280376434326172,8.291961669921875,10.520848274230957,"0.017,0.017,0.999,0.834,0.921,1.503,0.816,0.984",3544.78955078125,3125.94140625,"205.4,205.4,4504,4408,3168,7192,3608,5067",10.072660446166992,8.440274238586426,"13.37,13.37,8.774,9.779,7.715,9.075,9.013,9.483","0.7163,0.7163,3.422,3.42,2.843,4.285,3.093,3.591","5.417,5.417,3.424,3.745,2.962,3.495,3.424,3.619",2427,0.015246878378093243,2427,0.007536303251981735,"1430,717,2229,3931,2664,1519,356,1791",0.12470567971467972,0.3619908094406128,0.3704746961593628,"1.45,1.29,1.5,1.35,1.36,1.49,1.39,1.33","1.46,1.1,1.02,0.902,0.828,0.816,0.809,0.754"
1,up_proj,gptq,14336,4096,0,0.00206949029650007,0.0015382255826677596,185.40470697940276,0.0221409399769894,674.1902465820312,498.0574951171875,8.26121711730957,16.17171859741211,14.281919479370117,18.41057586669922,0.43650028109550476,185.03404235839844,0.045045722275972366,"2993,3823,3475,2300,1717,3939,1075,1812,1884,1515,2058,561,3476,4091,689,766",6.951573848724365,,,,,0,7.778288841247559,13.315638542175293,7.017321586608887,8.90618896484375,"0.024,0.024,1.011,0.830,0.923,1.495,0.814,1.016",3544.78955078125,3125.94140625,"205.4,205.4,4504,4408,3168,7192,3608,5067",10.072660446166992,8.440274238586426,"13.37,13.37,8.774,9.779,7.715,9.075,9.013,9.483","0.7493,0.7493,3.148,3.12,2.618,3.909,2.844,3.351","4.815,4.815,3.131,3.424,2.725,3.197,3.151,3.325",2427,0.001835035509429872,2427,0.013441408053040504,"1430,717,2229,3931,2664,1519,356,1791",0.11776259541511536,0.3527657687664032,0.3711722493171692,"1.39,1.21,1.39,1.26,1.29,1.38,1.35,1.26","1.46,1.1,1.02,0.902,0.828,0.816,0.809,0.754"
1,down_proj,gptq,4096,14336,0,0.0019698143005371094,0.0015341384070260184,2547.8141468752146,0.3051951179294318,1519.0277099609375,505.77691650390625,5.11635684967041,29.435970306396484,88.70585632324219,516.607177734375,1.0,619.353271484375,0.99889075756073,"198,12657,6412,73,591,12638,4949,3174,9581,2427,3400,11890,2351,5095,4392,6186",14139.091796875,,,,,0,255.1943359375,1540.08349609375,0.6125059723854065,0.03375016897916794,"0.165,0.165,2.874,32.512,84.675,102.297,9.380,11.583",355.5283508300781,223.94276428222656,"209.8,209.8,1008,274.9,482.9,240.3,184.3,233.8",121.27792358398438,0.9855362176895142,"480.9,480.9,2.025,1.07,2.477,0.9899,0.8872,0.9837","31.85,31.85,0.6448,1.133,2.558,1.891,0.5088,0.6452","78.49,78.49,0.3804,0.1987,0.2779,0.187,0.1661,0.1896",788,0.26074185967445374,788,0.18343853950500488,"198,2427,6412,12638,12657,3400,3174,2829",0.5381635427474976,0.52142333984375,0.699737548828125,"1.01,0.997,0.85,1.06,0.904,0.871,0.752,0.683","2.12,1.01,0.285,0.228,0.184,0.133,0.13,0.109"
2,q_proj,gptq,4096,4096,0,0.0020514726638793945,0.0014724135398864746,279.54646845733436,0.04764082790077227,628.2611083984375,400.66815185546875,33.23720169067383,131.87083435058594,53.11430358886719,86.63107299804688,0.9236363768577576,278.87738037109375,0.17936743795871735,"2993,3823,1812,1717,3475,509,3099,766,1515,1075,2300,4028,3939,3488,199,431",40.54362487792969,,,,,0,25.87595558166504,30.59368896484375,26.294654846191406,48.077491760253906,"0.982,0.982,1.344,0.717,0.690,1.480,0.522,0.597",1821.779296875,2056.17822265625,"58.34,58.34,4567,2285,632.3,1723,2461,2789",15.157588958740234,21.197769165039062,"3.782,3.782,22.64,20.49,10.66,13.94,23.06,22.91","1.335,1.335,8.314,5.62,2.929,5.63,5.453,5.72","1.348,1.348,7.172,6.639,3.527,4.627,7.544,7.405",2796,0.007614160422235727,1518,0.004089192021638155,"788,2265,709,2456,1800,2040,3361,2303",0.6158149838447571,0.30670166015625,0.36041259765625,"1.74,1.07,1.18,1.47,1.39,1.4,1.53,1.63","3.06,2.3,1.7,1.56,1.34,1.3,1.24,1.23"
2,k_proj,gptq,1024,4096,0,0.0020377635955810547,0.0014426708221435547,202.8914028583162,0.061633911374571214,403.96087646484375,238.23416137695312,22.230506896972656,78.81932067871094,36.55583190917969,51.13484191894531,0.9236363768577576,202.4137420654297,0.18427300453186035,"2993,3823,3475,1717,1515,1812,1075,3488,4028,766,3099,2300,3939,3522,509,643",40.54362487792969,,,,,0,17.498779296875,17.801136016845703,18.86252784729004,28.189916610717773,"1.311,1.311,1.650,0.767,0.925,1.735,0.656,0.593",1821.779296875,2056.17822265625,"58.34,58.34,4567,2285,632.3,1723,2461,2789",15.157588958740234,21.197769165039062,"3.782,3.782,22.64,20.49,10.66,13.94,23.06,22.91","1.165,1.165,7.057,4.377,2.421,4.557,4.571,4.56","1.017,1.017,5.493,4.999,2.517,3.459,5.642,5.92",684,0.013558984734117985,691,0.014877146109938622,"788,2265,709,2456,1800,2040,3361,2303",0.604610800743103,0.346435546875,0.3375244140625,"1.38,1.13,0.785,1,1.03,1.05,1.06,0.867","3.06,2.3,1.7,1.56,1.34,1.3,1.24,1.23"
2,v_proj,gptq,1024,4096,0,0.002042531967163086,0.0014660358428955078,5.89371493214415,0.025700795868142414,19.355361938476562,13.664560317993164,0.9361685514450073,4.0240068435668945,1.3229546546936035,2.675046920776367,0.9236363768577576,5.876837730407715,0.0892629325389862,"2993,3823,1812,3475,1717,766,2300,1515,1075,3213,3488,2418,509,2534,3751,3939",40.54362487792969,,,,,0,0.6202439069747925,0.9434195756912231,0.6805366277694702,1.4802446365356445,"0.841,0.841,0.951,0.593,0.581,1.049,0.465,0.503",1821.779296875,2056.17822265625,"58.34,58.34,4567,2285,632.3,1723,2461,2789",15.157588958740234,21.197769165039062,"3.782,3.782,22.64,20.49,10.66,13.94,23.06,22.91","0.1039,0.1039,1.247,0.9135,0.4401,0.8053,0.8928,0.9551","0.1133,0.1133,1.279,1.186,0.5772,0.7863,1.31,1.347",830,0.02018134482204914,69,0.0146176191046834,"788,2265,709,2456,1800,2040,3361,2303",0.2659916579723358,0.4525146484375,0.6685791015625,"0.0362,0.122,0.116,0.125,0.129,0.147,0.129,0.113","3.06,2.3,1.7,1.56,1.34,1.3,1.24,1.23"
2,o_proj,gptq,4096,4096,0,0.002079188823699951,0.0014508366584777832,54.38809702400613,0.042099105120055054,144.255615234375,77.22854614257812,0.013152344152331352,0.040385499596595764,0.19001901149749756,0.25372710824012756,0.537408709526062,54.264591217041016,0.1304653286933899,"1819,1947,2938,1563,2682,3162,3546,1691,3418,3290,2810,2868,3066,2612,1218,1090",181.32083129882812,,,,,0,0.19992676377296448,0.2186594009399414,0.06479685753583908,0.06912502646446228,"0.018,0.018,1.358,0.444,0.914,0.937,0.980,0.962",56033.73828125,15128.978515625,"18.88,18.88,5624,725.8,3.974e+05,1.527e+04,1.406e+04,1.519e+04",2.179028034210205,2.0257434844970703,"0.5118,0.5118,0.9581,0.5372,9.012,1.989,1.925,1.988","0.01133,0.01133,0.1466,0.05449,1.178,0.2512,0.2458,0.2518","0.08377,0.08377,0.1258,0.08175,1.232,0.2594,0.2483,0.2567",1696,0.007551366928964853,4055,0.047816842794418335,"3300,3428,3556,3172,781,653,525,1947",0.15924935042858124,0.3902587890625,0.34130859375,"0.437,0.505,0.6,0.707,0.529,0.743,0.521,0.405","1.41,1.36,1.3,1.12,0.961,0.867,0.836,0.762"
2,gate_proj,gptq,14336,4096,0,0.0020630529948643278,0.0015110969543457031,178.22605209951413,0.017193991860086202,777.5173950195312,609.7561645507812,16.915081024169922,29.905441284179688,26.54986000061035,35.497154235839844,0.9357054829597473,178.08938598632812,0.05217624828219414,"788,4062,1384,2005,1884,3608,1686,162,2456,2978,3632,3837,630,2088,2082,2629",61.73411560058594,,,,,0,13.405435562133789,17.822032928466797,13.715791702270508,18.405391693115234,"0.222,0.222,1.257,0.772,0.804,0.690,0.813,0.888",2839.686767578125,3086.73486328125,"105.6,105.6,6044,3281,3145,2695,3467,3875",10.8261079788208,11.057774543762207,"9.555,9.555,11.92,11.29,10.83,10.75,11.25,11.46","1.767,1.767,5.216,3.848,3.738,3.449,3.958,4.178","3.754,3.754,4.653,4.379,4.17,4.153,4.39,4.435",13671,0.0019432458793744445,11013,0.002731074346229434,"788,4062,1384,162,709,2978,2265,1731",0.153605654835701,0.3501151204109192,0.3825073540210724,"1.52,1.64,1.62,1.58,1.54,1.45,1.4,1.58","2.72,2.31,2.22,2.17,0.82,0.664,0.656,0.652"
2,up_proj,gptq,14336,4096,0,0.0020516259329659598,0.0015302385602678572,139.862728300438,0.016860217015189267,619.489990234375,485.20831298828125,13.5617036819458,23.636062622070312,21.21704864501953,28.108577728271484,0.9357054829597473,139.6743927001953,0.043750062584877014,"788,4062,1384,2005,1884,3608,3837,2456,1686,162,630,3632,2978,4,2088,47",61.73411560058594,,,,,0,10.461897850036621,14.012689590454102,11.015023231506348,14.506181716918945,"0.184,0.184,1.241,0.762,0.807,0.693,0.828,0.887",2839.686767578125,3086.73486328125,"105.6,105.6,6044,3281,3145,2695,3467,3875",10.8261079788208,11.057774543762207,"9.555,9.555,11.92,11.29,10.83,10.75,11.25,11.46","1.418,1.418,4.614,3.412,3.351,3.049,3.524,3.714","3.301,3.301,4.141,3.91,3.73,3.663,3.873,3.943",11013,0.001310026622377336,2891,0.001549706095829606,"788,4062,1384,162,709,2978,2265,1731",0.13018298149108887,0.4016200602054596,0.4650355875492096,"1.14,1.18,1.16,1.25,0.858,1.11,0.979,1.16","2.72,2.31,2.22,2.17,0.82,0.664,0.656,0.652"
2,down_proj,gptq,4096,14336,0,0.002001098224094936,0.0015378509249005998,322.29936508922583,0.03852393035221628,827.4810791015625,501.4869689941406,0.07401417940855026,0.15726742148399353,0.4784686267375946,0.5078879594802856,0.04120052978396416,322.070556640625,0.10157763957977295,"4555,4403,7307,1012,8406,11931,6833,7994,10346,5470,5843,12475,4601,10006,3328,10524",319.2998352050781,,,,,0,0.15216152369976044,0.14868243038654327,0.271337628364563,0.28530675172805786,"0.058,0.058,1.522,1.184,1.029,1.026,0.951,0.910",15996.8154296875,17788.689453125,"172,172,4.851e+04,1.116e+04,1.506e+04,8890,1.837e+04,2.564e+04",1.8681468963623047,2.890982151031494,"0.7609,0.7609,2.333,1.27,1.679,1.652,2.949,3.54","0.03581,0.03581,0.5516,0.2623,0.3215,0.3062,0.5142,0.6166","0.1486,0.1486,0.4471,0.241,0.3169,0.3023,0.5272,0.6462",4055,0.0080451350659132,4055,0.03607075288891792,"9805,6331,9858,9683,5713,138,885,13159",0.5204898715019226,0.356842041015625,0.373321533203125,"0.816,0.791,0.714,0.737,0.695,0.688,0.68,0.75","0.436,0.43,0.4,0.354,0.289,0.226,0.201,0.19"
3,q_proj,gptq,4096,4096,0,0.0020418167114257812,0.0014557838439941406,146.83908937178785,0.02485671287388593,490.5904541015625,363.045166015625,34.24787139892578,100.62950134277344,59.258270263671875,82.43997955322266,0.6076962947845459,146.501220703125,0.10745914280414581,"4028,431,2978,3488,2303,979,1109,2456,541,2561,3316,103,3475,3869,3837,2579",67.11827850341797,,,,,0,28.898927688598633,32.56248474121094,31.188261032104492,45.20054244995117,"0.618,0.618,1.151,0.751,1.255,0.972,0.614,0.703",2483.096435546875,2833.64453125,"127.9,127.9,4609,2923,3527,2655,2770,3124",17.134735107421875,22.344348907470703,"4.816,4.816,22.39,20.67,20.26,18.51,22.82,22.8","1.22,1.22,7.4,5.647,6.864,5.597,5.45,5.78","1.552,1.552,6.898,6.515,6.127,5.676,6.955,6.895",2601,0.008034072816371918,569,0.011613462120294571,"2265,162,1731,709,2561,2978,1189,3316",0.1625867784023285,0.337860107421875,0.342742919921875,"1.1,1.22,1.34,1.2,1.44,1.33,1.16,1.58","4.41,3.44,2.73,2.56,2.55,2.36,2.26,2"
3,k_proj,gptq,1024,4096,0,0.002053499221801758,0.0014827251434326172,87.90667081353604,0.02684363259655373,279.4347229003906,199.9972381591797,19.429759979248047,56.17408752441406,34.37847900390625,46.90784454345703,0.6076962947845459,87.74971008300781,0.11385398358106613,"4028,431,3488,2978,1109,979,541,2456,103,2303,3869,3475,509,3316,2579,1059",67.11827850341797,,,,,0,15.960408210754395,18.335590362548828,18.101825714111328,25.870197296142578,"0.560,0.560,1.043,0.795,1.188,0.965,0.623,0.729",2483.096435546875,2833.64453125,"127.9,127.9,4609,2923,3527,2655,2770,3124",17.134735107421875,22.344348907470703,"4.816,4.816,22.39,20.67,20.26,18.51,22.82,22.8","1.079,1.079,5.321,4.282,5.04,4.24,4.061,4.339","1.442,1.442,5.209,4.802,4.624,4.318,5.146,5.082",808,0.012589601799845695,814,0.016680918633937836,"2265,162,1731,709,2561,2978,1189,3316",0.19623903930187225,0.337158203125,0.3026123046875,"1.45,0.902,1.03,1.03,0.936,1.22,0.771,0.889","4.41,3.44,2.73,2.56,2.55,2.36,2.26,2"
