tag,layer,head,A,delta
gptq8,20,7,0.0056719286,3.0978117e-05
gptq8,20,8,0.0017300227,4.34916e-06
gptq8,20,9,0.0015599728,-8.558389e-06
gptq8,20,10,0.005117696,3.8377475e-05
gptq8,20,11,0.0020408835,3.8023805e-05
gptq8,20,12,0.0014703932,3.1652162e-05
gptq8,20,13,0.0031575828,6.1100814e-05
gptq8,20,14,0.008088803,-2.3022294e-06
gptq8,20,15,0.006403775,8.788612e-05
gptq8,20,16,0.0074943015,-8.911826e-06
gptq8,20,17,0.01138503,-4.109461e-05
gptq8,20,18,0.014206788,0.00010635145
gptq8,20,19,0.004400122,2.149865e-05
gptq8,20,20,0.0035579286,3.2720855e-05
gptq8,20,21,0.006244133,-2.1013897e-05
gptq8,20,22,0.0154513,-0.00010418054
gptq8,20,23,0.005553377,-2.4598092e-05
gptq8,20,24,0.004230483,8.106232e-06
gptq8,20,25,0.008955462,6.12326e-05
gptq8,20,26,0.004835071,-8.421112e-05
gptq8,20,27,0.0056482675,-9.141862e-06
gptq8,21,0,0.015832178,-4.7618523e-05
gptq8,21,1,0.01401944,-0.00012013037
gptq8,21,2,0.0039395136,1.8119812e-05
gptq8,21,3,0.0034255653,-1.9155676e-05
gptq8,21,4,0.0047475593,2.4022534e-05
gptq8,21,5,0.010302741,-2.4170615e-05
gptq8,21,6,0.013129925,-6.1035156e-05
gptq8,21,7,0.0016892861,-1.7133309e-05
gptq8,21,8,0.0041134604,-1.7725397e-05
gptq8,21,9,0.0035256352,-2.170424e-05
gptq8,21,10,0.0036672396,-5.755108e-06
gptq8,21,11,0.0038379142,3.6157435e-05
gptq8,21,12,0.0059721717,3.9265025e-05
gptq8,21,13,0.0011663848,-1.842808e-05
gptq8,21,14,0.0037489925,-2.9810704e-05
gptq8,21,15,0.00932358,-7.760897e-05
gptq8,21,16,0.00497795,-3.8640574e-06
gptq8,21,17,0.005814914,6.7744404e-06
gptq8,21,18,0.0051589175,-9.536743e-06
gptq8,21,19,0.008407,3.729202e-05
gptq8,21,20,0.006238411,1.42394565e-05
gptq8,21,21,0.009724157,0.00015735626
gptq8,21,22,0.0053235907,0.00013032462
gptq8,21,23,0.013583216,3.946945e-06
gptq8,21,24,0.0027125294,-2.4359906e-05
gptq8,21,25,0.0023852875,-1.0831747e-05
gptq8,21,26,0.0041171764,5.712174e-05
gptq8,21,27,0.0030522759,4.1114865e-05
gptq8,22,0,0.0029023106,-6.0345046e-06
gptq8,22,1,0.0015867763,-2.1139043e-05
gptq8,22,2,0.0040533543,6.331224e-05
gptq8,22,3,0.0022012652,-1.3135606e-05
gptq8,22,4,0.00014309636,-3.368681e-06
gptq8,22,5,0.0002437275,1.4391844e-08
gptq8,22,6,0.0006192799,-1.3337063e-05
gptq8,22,7,0.0032378146,-9.783544e-07
gptq8,22,8,0.0028553337,-2.9333634e-05
gptq8,22,9,0.0074071554,-2.0454638e-05
gptq8,22,10,0.002676191,-7.021008e-06
gptq8,22,11,0.0042674458,2.0471402e-05
gptq8,22,12,0.003512592,2.503395e-05
gptq8,22,13,0.0035280525,-2.0635547e-05
gptq8,22,14,0.010209478,-1.0827556e-05
gptq8,22,15,0.001403414,-8.422765e-06
gptq8,22,16,0.0066541475,7.5963326e-06
gptq8,22,17,0.0017335538,-5.7118014e-06
gptq8,22,18,0.007824832,-3.561424e-05
gptq8,22,19,0.008935748,-5.2452087e-06
gptq8,22,20,0.007000923,8.3479565e-05
gptq8,22,21,0.0020783872,2.4875859e-05
gptq8,22,22,0.00013538476,-2.8713112e-06
gptq8,22,23,0.007974953,-5.2619725e-06
gptq8,22,24,0.0029401204,-6.5031927e-06
gptq8,22,25,0.0020046295,2.9613264e-05
gptq8,22,26,0.003869517,-1.6738428e-05
gptq8,22,27,0.004906572,7.267669e-05
gptq8,23,0,0.00022128738,-1.6976992e-06
gptq8,23,1,0.014103528,6.228406e-05
gptq8,23,2,0.0067783226,-5.3734984e-05
gptq8,23,3,0.005219065,-7.192884e-05
gptq8,23,4,0.0008626889,1.0646589e-05
gptq8,23,5,0.005018933,-4.179729e-05
gptq8,23,6,0.013578892,-4.5660883e-05
gptq8,23,7,0.0024338344,2.9844232e-06
gptq8,23,8,0.0026225056,-3.3872202e-06
gptq8,23,9,0.0009558838,1.5135447e-05
gptq8,23,10,0.004711381,2.0520762e-05
gptq8,23,11,0.004962804,0.000107107684
gptq8,23,12,0.0011418894,2.1883054e-05
gptq8,23,13,0.0013958133,8.558505e-06
gptq8,23,14,0.0027322934,4.4066226e-05
gptq8,23,15,0.0014706973,1.7782673e-05
gptq8,23,16,0.0038079722,-2.7245376e-05
gptq8,23,17,0.0023378092,2.1161744e-05
gptq8,23,18,0.0011625577,-5.8617443e-06
gptq8,23,19,0.0005411609,1.3612444e-05
gptq8,23,20,0.0010854889,3.062887e-07
gptq8,23,21,0.004921157,3.6962796e-05
gptq8,23,22,0.009806798,0.00015304796
gptq8,23,23,0.0065755513,-6.02128e-05
gptq8,23,24,0.0053775394,9.2061237e-07
gptq8,23,25,0.0068385685,4.0843617e-05
gptq8,23,26,0.0054681054,1.0194257e-05
gptq8,23,27,0.008194825,-3.2622367e-05
gptq8,24,0,0.0046295957,-5.222205e-05
gptq8,24,1,0.003911709,-1.2825243e-05
gptq8,24,2,0.006326478,-2.1802727e-05
gptq8,24,3,0.0063183717,-2.8478447e-05
gptq8,24,4,0.0050957287,-4.3112785e-05
gptq8,24,5,0.0031736637,4.3078326e-06
gptq8,24,6,0.005493657,-2.2361986e-05
gptq8,24,7,0.0018100307,1.5178695e-05
gptq8,24,8,0.0022154348,1.18881e-05
gptq8,24,9,0.0024479504,-1.6146572e-05
gptq8,24,10,0.0012760533,5.276059e-06
gptq8,24,11,0.0027648334,-2.1210872e-06
gptq8,24,12,0.0048518674,3.548339e-05
gptq8,24,13,0.0027150738,2.5492394e-05
gptq8,24,14,0.004176041,-4.5578927e-05
gptq8,24,15,0.010066032,-4.623644e-05
gptq8,24,16,0.005812645,-0.00010881759
gptq8,24,17,0.004632621,-0.000105463434
gptq8,24,18,0.011869463,2.2494234e-05
gptq8,24,19,0.0037231117,-6.866455e-05
gptq8,24,20,0.004542647,-7.9845544e-05
gptq8,24,21,0.0016612266,-1.682085e-05
gptq8,24,22,0.0033858726,5.4326607e-05
gptq8,24,23,0.0018662584,-2.861023e-05
gptq8,24,24,0.008068446,-4.9656257e-05
gptq8,24,25,0.0019296037,2.204557e-05
gptq8,24,26,0.0019490636,-2.3381435e-05
gptq8,24,27,0.007675434,-0.000111941714
gptq8,25,0,0.0068107476,2.2756401e-05
gptq8,25,1,0.004361975,-4.1271094e-05
gptq8,25,2,0.0076025603,-5.3011347e-05
gptq8,25,3,0.008733289,-8.014217e-05
gptq8,25,4,0.007976072,-2.170913e-06
gptq8,25,5,0.007303369,8.622557e-05
gptq8,25,6,0.0031343,-2.1737302e-05
gptq8,25,7,0.0032718594,-2.1581072e-05
gptq8,25,8,0.001635494,2.3825327e-05
gptq8,25,9,0.000651972,-1.3647368e-05
gptq8,25,10,0.0013071258,-2.1729036e-05
gptq8,25,11,0.0011607285,6.1665196e-07
gptq8,25,12,0.0016588179,-1.2007309e-05
gptq8,25,13,0.0017206175,3.9951643e-05
gptq8,25,14,0.0047273636,3.7160236e-05
gptq8,25,15,0.0063300626,8.681789e-06
gptq8,25,16,0.011347409,5.7877973e-05
gptq8,25,17,0.008328372,1.1772849e-05
gptq8,25,18,0.0075815134,-1.7626211e-05
gptq8,25,19,0.005931772,-1.4715828e-05
gptq8,25,20,0.007235757,-4.1106716e-05
gptq8,25,21,0.003973632,4.3572858e-05
gptq8,25,22,0.0030647474,9.704474e-05
gptq8,25,23,0.0010183598,-5.5001583e-06
gptq8,25,24,0.0039891866,-6.287638e-05
gptq8,25,25,0.0021054929,-5.0569186e-05
gptq8,25,26,0.006135546,-4.3638982e-05
gptq8,25,27,0.007966042,-5.232077e-05
gptq8,26,0,0.001006893,-5.7466095e-06
gptq8,26,1,0.0006050077,8.0240425e-06
gptq8,26,2,0.0010039889,9.680516e-06
gptq8,26,3,0.002580914,-4.0736748e-05
gptq8,26,4,0.000992257,1.5349244e-05
gptq8,26,5,0.004340887,5.313428e-05
gptq8,26,6,0.0009113016,2.9598596e-07
gptq8,26,7,0.0012378918,-3.054843e-05
gptq8,26,8,0.003890794,-5.552708e-05
gptq8,26,9,0.0007460179,-3.6576705e-05
gptq8,26,10,0.0016678859,-4.8949732e-05
gptq8,26,11,0.0035974158,-7.5883e-05
gptq8,26,12,0.002027119,-5.384162e-05
gptq8,26,13,0.0010250211,-2.7504517e-05
gptq8,26,14,0.0027750114,6.1429804e-05
gptq8,26,15,0.0018050342,4.0325103e-06
gptq8,26,16,0.002835315,8.1210164e-05
gptq8,26,17,0.00071624643,1.6076781e-05
gptq8,26,18,0.00072456844,1.4428515e-06
gptq8,26,19,0.0007011932,2.1776243e-05
gptq8,26,20,0.0013916082,5.330704e-05
gptq8,26,21,0.008855886,-0.00010483898
gptq8,26,22,0.010311784,-3.7094578e-05
gptq8,26,23,0.010174981,-0.00024150964
gptq8,26,24,0.0062107877,-6.80401e-05
gptq8,26,25,0.00588223,-0.0001676823
gptq8,26,26,0.008585436,-0.000105495565
gptq8,26,27,0.004893829,-9.244075e-05
gptq8,27,0,0.007798951,0.00016054604
gptq8,27,1,0.0018791166,5.340576e-05
gptq8,27,2,0.0038698954,0.000102947466
gptq8,27,3,0.0045332992,0.00012035202
gptq8,27,4,0.0027742714,9.572925e-05
gptq8,27,5,0.0015863879,6.2942505e-05
gptq8,27,6,0.0031720195,6.059115e-05
gptq8,27,7,0.010296854,-5.7351775e-05
gptq8,27,8,0.00962777,4.1435473e-05
gptq8,27,9,0.008288712,0.00011440832
gptq8,27,10,,
gptq8,27,11,0.013946796,0.00013654027
gptq8,27,12,0.01418778,2.2098422e-05
gptq8,27,13,,
gptq8,27,14,0.0015682927,-5.3948374e-05
gptq8,27,15,0.0026192253,-8.394779e-05
gptq8,27,16,0.0032299305,-0.00015758653
gptq8,27,17,0.0011948347,-5.434302e-05
gptq8,27,18,0.0010399161,-3.9495295e-05
gptq8,27,19,0.0016777762,-8.264079e-05
gptq8,27,20,0.00382846,-0.00012442167
gptq8,27,21,0.0016462556,-1.1797645e-05
gptq8,27,22,0.0031260129,-3.821263e-05
gptq8,27,23,0.0014943172,-1.672213e-05
gptq8,27,24,0.007047982,-3.1380914e-05
gptq8,27,25,0.0031134507,-4.2750966e-05
gptq8,27,26,0.0027787767,-2.1145213e-05
gptq8,27,27,0.0006414241,-8.570729e-06
