layer,proj,row,col
1,down_proj,788,993
1,down_proj,788,994
1,down_proj,788,995
1,down_proj,788,996
1,down_proj,788,997
1,down_proj,788,998
1,down_proj,788,999
1,down_proj,788,1000
1,down_proj,788,1001
1,down_proj,788,1002
1,down_proj,788,1003
1,down_proj,788,1004
1,down_proj,788,1005
1,down_proj,788,1006
1,down_proj,788,1007
1,down_proj,788,1008
1,down_proj,788,1009
1,down_proj,788,1010
1,down_proj,788,1011
1,down_proj,788,1012
1,down_proj,788,1013
1,down_proj,788,1014
1,down_proj,788,1015
1,down_proj,788,1016
1,down_proj,788,1017
1,down_proj,788,1018
1,down_proj,788,1019
1,down_proj,788,1020
1,down_proj,788,1021
1,down_proj,788,1022
1,down_proj,788,1023
1,down_proj,788,1024
1,down_proj,788,1025
1,down_proj,788,1026
1,down_proj,788,1027
1,down_proj,788,1028
1,down_proj,788,1029
1,down_proj,788,1030
1,down_proj,788,1031
1,down_proj,788,1032
1,down_proj,788,1033
1,down_proj,788,1034
1,down_proj,788,1035
1,down_proj,788,1036
1,down_proj,788,1037
1,down_proj,788,1038
1,down_proj,788,1039
1,down_proj,788,1040
1,down_proj,788,1041
1,down_proj,788,1042
1,down_proj,788,1043
1,down_proj,788,1044
1,down_proj,788,1045
1,down_proj,788,1046
1,down_proj,788,1047
1,down_proj,788,1048
1,down_proj,788,1049
1,down_proj,788,1050
1,down_proj,788,1051
1,down_proj,788,1052
1,down_proj,788,1053
1,down_proj,788,1054
1,down_proj,788,1055
1,down_proj,788,1056
1,down_proj,788,1057
1,down_proj,788,1058
1,down_proj,788,1059
1,down_proj,788,1060
1,down_proj,788,1061
1,down_proj,788,1062
1,down_proj,788,1063
1,down_proj,788,1064
1,down_proj,788,1065
1,down_proj,788,1066
1,down_proj,788,1067
1,down_proj,788,1068
1,down_proj,788,1069
1,down_proj,788,1070
1,down_proj,788,1071
1,down_proj,788,1072
1,down_proj,788,1073
1,down_proj,788,1074
1,down_proj,788,1075
1,down_proj,788,1076
1,down_proj,788,1077
1,down_proj,788,1078
1,down_proj,788,1079
1,down_proj,788,1080
1,down_proj,788,1081
1,down_proj,788,1082
1,down_proj,788,1083
1,down_proj,788,1084
1,down_proj,788,1085
1,down_proj,788,1086
1,down_proj,788,1087
1,down_proj,788,1088
1,down_proj,788,1089
1,down_proj,788,1090
1,down_proj,788,1091
1,down_proj,788,1092
1,down_proj,788,1093
1,down_proj,788,1094
1,down_proj,788,1095
1,down_proj,788,1096
1,down_proj,788,1097
1,down_proj,788,1098
1,down_proj,788,1099
1,down_proj,788,1100
1,down_proj,788,1101
1,down_proj,788,1102
1,down_proj,788,1103
1,down_proj,788,1104
1,down_proj,788,1105
1,down_proj,788,1106
1,down_proj,788,1107
1,down_proj,788,1108
1,down_proj,788,1109
1,down_proj,788,1110
1,down_proj,788,1111
1,down_proj,788,1112
1,down_proj,788,1113
1,down_proj,788,1114
1,down_proj,788,1115
1,down_proj,788,1116
1,down_proj,788,1117
1,down_proj,788,1118
1,down_proj,788,1119
1,down_proj,788,1120
1,down_proj,788,1121
1,down_proj,788,1122
1,down_proj,788,1123
1,down_proj,788,1124
1,down_proj,788,1125
1,down_proj,788,1126
1,down_proj,788,1127
1,down_proj,788,1128
1,down_proj,788,1129
1,down_proj,788,1130
1,down_proj,788,1131
1,down_proj,788,1132
1,down_proj,788,1133
1,down_proj,788,1134
1,down_proj,788,1135
1,down_proj,788,1136
1,down_proj,788,1137
1,down_proj,788,1138
1,down_proj,788,1139
1,down_proj,788,1140
1,down_proj,788,1141
1,down_proj,788,1142
1,down_proj,788,1143
1,down_proj,788,1144
1,down_proj,788,1145
1,down_proj,788,1146
1,down_proj,788,1147
1,down_proj,788,1148
1,down_proj,788,1149
1,down_proj,788,1150
1,down_proj,788,1151
1,down_proj,788,1152
1,down_proj,788,1153
1,down_proj,788,1154
1,down_proj,788,1155
1,down_proj,788,1156
1,down_proj,788,1157
