layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
18,up_proj,53700,0.0006172,0.01574,0.9836,0.001715,0.022,0.9763,0.0004269,0.02171,0.9779,2.779,1.398,3.377,1001
18,down_proj,53700,0.0001236,0.01489,0.985,0.00994,0.02357,0.9665,0.0005676,0.02361,0.9758,80.41,1.583,24.67,1437
19,q_proj,53700,0.0001068,0.01656,0.9833,1.667e-17,0.01646,0.9835,7.348e-19,0.01625,0.9838,1.56e-13,0.994,4.278e-14,1068
19,k_proj,53700,0.0001068,0.01656,0.9833,0.6887,0.01026,0.3011,0.08967,0.03002,0.8803,6446,0.6195,6892,1718
19,v_proj,53700,0.0001068,0.01656,0.9833,0.9885,0.0004034,0.01106,0.7939,0.007239,0.1989,9252,0.02436,2.499e+05,1140
19,o_proj,53700,0.0003039,0.007385,0.9923,0.009104,0.02342,0.9675,0.001311,0.01513,0.9836,29.96,3.171,23.37,1491
19,gate_proj,53700,0.0006503,0.01584,0.9835,0.001835,0.0224,0.9758,0.0004653,0.02227,0.9773,2.822,1.414,4.898,1676
19,up_proj,53700,0.0006503,0.01584,0.9835,0.00118,0.02231,0.9765,0.0003018,0.02208,0.9776,1.814,1.409,2.476,1185
19,down_proj,53700,5.388e-05,0.01485,0.9851,0.009698,0.02382,0.9665,0.0002465,0.02343,0.9763,180,1.604,25.87,1578
20,q_proj,53700,7.464e-05,0.01655,0.9834,1.895e-17,0.01728,0.9827,5.868e-19,0.01697,0.983,2.539e-13,1.044,3.79e-14,588.8
20,k_proj,53700,7.464e-05,0.01655,0.9834,0.6115,0.01655,0.372,0.04712,0.04105,0.9118,8192,0.9998,3261,1303
20,v_proj,53700,7.464e-05,0.01655,0.9834,0.9862,0.0004914,0.01331,0.6937,0.01096,0.2953,1.321e+04,0.02969,1.291e+05,965.9
20,o_proj,53700,0.000303,0.008132,0.9916,0.009071,0.02346,0.9675,0.001247,0.01124,0.9875,29.93,2.885,25.28,1672
20,gate_proj,53700,0.0006079,0.01582,0.9836,0.002055,0.02251,0.9754,0.00048,0.02214,0.9774,3.38,1.423,5.896,1764
20,up_proj,53700,0.0006079,0.01582,0.9836,0.001524,0.0223,0.9762,0.0003598,0.02191,0.9777,2.507,1.41,3.364,1231
20,down_proj,53700,6.352e-05,0.01482,0.9851,0.009948,0.02347,0.9666,0.0002966,0.02336,0.9763,156.6,1.584,29.12,1646
21,q_proj,53700,8.298e-05,0.01642,0.9835,8.62e-17,0.01147,0.9885,2.95e-18,0.01099,0.989,1.039e-12,0.6983,1.874e-13,360.9
21,k_proj,53700,8.298e-05,0.01642,0.9835,0.7589,0.004644,0.2364,0.09786,0.01665,0.8855,9146,0.2828,7819,414.1
21,v_proj,53700,8.298e-05,0.01642,0.9835,0.9858,0.0004038,0.01375,0.7062,0.00815,0.2856,1.188e+04,0.0246,9.152e+04,261.6
21,o_proj,53700,0.000315,0.007021,0.9927,0.009248,0.0234,0.9673,0.002393,0.013,0.9846,29.36,3.333,28.48,1754
21,gate_proj,53700,0.0005804,0.01586,0.9836,0.001975,0.02262,0.9754,0.0004362,0.02224,0.9773,3.402,1.426,6.635,1838
21,up_proj,53700,0.0005804,0.01586,0.9836,0.001252,0.02224,0.9765,0.0002796,0.02183,0.9779,2.158,1.403,3.038,1190
21,down_proj,53700,4.943e-05,0.01426,0.9857,0.01035,0.02365,0.966,0.0002525,0.02274,0.977,209.4,1.658,33.15,1803
22,q_proj,53700,8.259e-05,0.01633,0.9836,3.396e-18,0.01333,0.9867,1.169e-19,0.0131,0.9869,4.111e-14,0.8164,7.746e-15,593.4
22,k_proj,53700,8.259e-05,0.01633,0.9836,0.5561,0.01376,0.4302,0.04191,0.02943,0.9287,6733,0.8425,3301,463.2
22,v_proj,53700,8.259e-05,0.01633,0.9836,0.9899,0.0003933,0.009739,0.7722,0.008856,0.2189,1.199e+04,0.02408,2.015e+05,476.9
22,o_proj,53700,0.0001282,0.006948,0.9929,0.009558,0.02354,0.9669,0.0009832,0.01535,0.9837,74.57,3.388,32.08,1897
22,gate_proj,53700,0.0005993,0.01576,0.9836,0.001593,0.0228,0.9756,0.0003542,0.02226,0.9774,2.657,1.447,6.521,2207
22,up_proj,53700,0.0005993,0.01576,0.9836,0.001478,0.02224,0.9763,0.000333,0.02172,0.9779,2.466,1.411,4.091,1339
22,down_proj,53700,4.092e-05,0.01347,0.9865,0.01096,0.02387,0.9652,0.0002145,0.02242,0.9774,267.8,1.772,36.56,1869
23,q_proj,53700,7.605e-05,0.01626,0.9837,5.546e-19,0.007311,0.9927,1.713e-20,0.007043,0.993,7.293e-15,0.4496,4.126e-15,1437
23,k_proj,53700,7.605e-05,0.01626,0.9837,0.5592,0.009337,0.4315,0.03821,0.01963,0.9422,7353,0.5741,8636,3948
23,v_proj,53700,7.605e-05,0.01626,0.9837,0.9878,0.0003049,0.01192,0.716,0.006894,0.2771,1.299e+04,0.01875,2.832e+05,1102
23,o_proj,53700,0.0001592,0.008597,0.9912,0.01032,0.02418,0.9655,0.0007613,0.0118,0.9874,64.81,2.812,35.35,1941
23,gate_proj,53700,0.000542,0.01565,0.9838,0.004039,0.02274,0.9732,0.0008011,0.02207,0.9771,7.452,1.453,18.35,2480
23,up_proj,53700,0.000542,0.01565,0.9838,0.001807,0.02307,0.9751,0.0003631,0.02235,0.9773,3.335,1.474,5.403,1471
23,down_proj,53700,9.834e-05,0.01331,0.9866,0.01221,0.02438,0.9634,0.0005501,0.02316,0.9763,124.2,1.832,40.62,1787
24,q_proj,53700,6.636e-05,0.01627,0.9837,1.746e-17,0.01349,0.9865,4.723e-19,0.01319,0.9868,2.631e-13,0.829,6.177e-14,887.5
24,k_proj,53700,6.636e-05,0.01627,0.9837,0.5447,0.01902,0.4363,0.03147,0.03971,0.9288,8208,1.169,5591,2346
24,v_proj,53700,6.636e-05,0.01627,0.9837,0.9896,0.0003664,0.01004,0.719,0.009625,0.2714,1.491e+04,0.02252,3.351e+05,1021
24,o_proj,53700,0.0001732,0.007564,0.9923,0.01109,0.02419,0.9647,0.001126,0.01232,0.9866,64.03,3.198,38.14,1882
24,gate_proj,53700,0.0005744,0.01556,0.9839,0.00333,0.02346,0.9732,0.0006829,0.02255,0.9768,5.798,1.508,15.98,2903
24,up_proj,53700,0.0005744,0.01556,0.9839,0.001703,0.02336,0.9749,0.0003543,0.02236,0.9773,2.965,1.501,5.367,1627
24,down_proj,53700,4.166e-05,0.01297,0.987,0.01346,0.02464,0.9619,0.0002441,0.02245,0.9773,323,1.901,43.93,1713
25,q_proj,53700,6.237e-05,0.01622,0.9837,1.152e-17,0.01779,0.9822,2.977e-19,0.01724,0.9828,1.848e-13,1.097,4.313e-14,1123
25,k_proj,53700,6.237e-05,0.01622,0.9837,0.5803,0.0134,0.4063,0.03411,0.02971,0.9362,9304,0.8262,5925,1838
25,v_proj,53700,6.237e-05,0.01622,0.9837,0.9915,0.0002853,0.008183,0.7467,0.008306,0.245,1.59e+04,0.01759,3.369e+05,1726
25,o_proj,53700,0.0004406,0.008992,0.9906,0.01208,0.02462,0.9633,0.002655,0.01862,0.9787,27.41,2.738,40.21,1737
25,gate_proj,53700,0.0005854,0.01558,0.9838,0.003231,0.02277,0.974,0.0006608,0.0216,0.9777,5.52,1.461,16.27,2543
25,up_proj,53700,0.0005854,0.01558,0.9838,0.003356,0.02317,0.9735,0.0006984,0.02199,0.9773,5.732,1.487,11.34,1588
25,down_proj,53700,6.739e-05,0.0141,0.9858,0.01518,0.02522,0.9596,0.0004287,0.02387,0.9757,225.3,1.789,45.81,1478
26,q_proj,53700,7.754e-05,0.01589,0.984,1.025e-17,0.008002,0.992,3.241e-19,0.00765,0.9924,1.322e-13,0.5036,4.537e-14,717.8
26,k_proj,53700,7.754e-05,0.01589,0.984,0.5169,0.01016,0.473,0.03325,0.01973,0.947,6666,0.6397,5666,839.2
26,v_proj,53700,7.754e-05,0.01589,0.984,0.9824,0.0005542,0.01702,0.6407,0.01099,0.3483,1.267e+04,0.03488,1.519e+05,1788
26,o_proj,53700,0.0004355,0.00582,0.9937,0.01394,0.02564,0.9604,0.003229,0.01442,0.9824,32,4.406,42.46,1529
26,gate_proj,53700,0.0007135,0.01543,0.9839,0.00435,0.02399,0.9717,0.001062,0.02254,0.9764,6.097,1.555,23.17,3195
26,up_proj,53700,0.0007135,0.01543,0.9839,0.002986,0.02363,0.9734,0.0007449,0.02229,0.977,4.185,1.532,9.844,1779
26,down_proj,53700,7.75e-05,0.01331,0.9866,0.01809,0.02645,0.9555,0.000564,0.02332,0.9761,233.5,1.987,48.12,1217
27,q_proj,53700,8.813e-05,0.01606,0.9839,7.849e-18,0.006807,0.9932,2.714e-19,0.006186,0.9938,8.907e-14,0.4239,6.144e-14,452.9
27,k_proj,53700,8.813e-05,0.01606,0.9839,0.8735,0.004033,0.1225,0.1971,0.02449,0.7784,9912,0.2511,5.297e+04,1395
27,v_proj,53700,8.813e-05,0.01606,0.9839,0.9925,0.0002638,0.007225,0.8262,0.005906,0.1679,1.126e+04,0.01642,3.935e+05,1914
27,o_proj,53700,0.0001585,0.006865,0.993,0.01563,0.02709,0.9573,0.001324,0.01491,0.9838,98.59,3.946,42.58,1307
27,gate_proj,53700,0.0008092,0.01548,0.9837,0.008761,0.02478,0.9665,0.0024,0.02316,0.9744,10.83,1.601,36.3,2411
27,up_proj,53700,0.0008092,0.01548,0.9837,0.007331,0.02389,0.9688,0.002057,0.02237,0.9756,9.059,1.543,21.45,1397
27,down_proj,53700,0.0001206,0.01283,0.987,0.02094,0.02762,0.9514,0.001067,0.02327,0.9757,173.7,2.153,49.08,884
28,q_proj,53700,0.0001453,0.01587,0.984,2.94e-17,0.01685,0.9832,1.747e-18,0.01655,0.9834,2.023e-13,1.061,8.044e-14,1822
28,k_proj,53700,0.0001453,0.01587,0.984,0.9376,0.001595,0.06079,0.4705,0.01288,0.5166,6453,0.1005,4.271e+04,980.6
28,v_proj,53700,0.0001453,0.01587,0.984,0.9891,0.0002629,0.01061,0.8423,0.003601,0.1541,6808,0.01656,1.961e+05,527.3
28,o_proj,53700,0.000321,0.008137,0.9915,0.01707,0.02792,0.955,0.002649,0.01553,0.9818,53.18,3.43,40.95,790.4
28,gate_proj,53700,0.0006852,0.01558,0.9837,0.008051,0.02508,0.9669,0.001874,0.02349,0.9746,11.75,1.61,30.96,1655
28,up_proj,53700,0.0006852,0.01558,0.9837,0.005748,0.02424,0.97,0.001385,0.0226,0.976,8.389,1.556,14.4,818.1
28,down_proj,53700,8.724e-05,0.01354,0.9864,0.0232,0.02865,0.9481,0.000814,0.02403,0.9752,266,2.116,46.03,445.1
29,q_proj,53700,7.893e-05,0.01602,0.9839,6.18e-18,0.02261,0.9774,2.02e-19,0.02118,0.9788,7.83e-14,1.411,2.398e-14,474.6
29,k_proj,53700,7.893e-05,0.01602,0.9839,0.8554,0.004208,0.1404,0.1599,0.02288,0.8172,1.084e+04,0.2627,2.446e+04,647.7
29,v_proj,53700,7.893e-05,0.01602,0.9839,0.9918,0.0003036,0.007905,0.7892,0.007567,0.2032,1.256e+04,0.01895,2.935e+05,1008
29,o_proj,53700,0.0007124,0.009198,0.9901,0.02029,0.02943,0.9503,0.006311,0.01844,0.9752,28.48,3.2,41.06,449
29,gate_proj,53700,0.0009021,0.01563,0.9835,0.03568,0.02564,0.9387,0.01156,0.02436,0.9641,39.55,1.641,99.22,717
29,up_proj,53700,0.0009021,0.01563,0.9835,0.06389,0.02229,0.9138,0.02211,0.02143,0.9565,70.83,1.426,123.9,173.5
29,down_proj,53700,0.0002984,0.01448,0.9852,0.02526,0.02886,0.9459,0.003142,0.025,0.9719,84.67,1.994,44.2,183.2
30,q_proj,53700,0.0001336,0.01563,0.9842,2.658e-17,0.01408,0.9859,1.474e-18,0.01366,0.9863,1.989e-13,0.9005,9.332e-14,347.8
30,k_proj,53700,0.0001336,0.01563,0.9842,0.815,0.004944,0.1801,0.2015,0.02037,0.7781,6101,0.3163,1.397e+04,1139
30,v_proj,53700,0.0001336,0.01563,0.9842,0.9863,0.0005422,0.0132,0.8029,0.007415,0.1897,7383,0.03468,9.202e+04,274.1
30,o_proj,53700,0.0003127,0.007564,0.9921,0.01336,0.0292,0.9574,0.002138,0.01607,0.9818,42.72,3.861,25.7,205.2
30,gate_proj,53700,0.0009954,0.01586,0.9831,0.04211,0.02539,0.9325,0.01575,0.02445,0.9598,42.3,1.601,91.15,201.6
30,up_proj,53700,0.0009954,0.01586,0.9831,0.0524,0.02228,0.9253,0.02099,0.02178,0.9572,52.64,1.405,74.38,58.81
30,down_proj,53700,0.0005306,0.01358,0.9859,0.01776,0.02981,0.9524,0.004333,0.02461,0.9711,33.47,2.195,27.13,88.13
31,q_proj,53700,0.000199,0.01619,0.9836,4.504e-18,0.01826,0.9817,3.727e-19,0.01778,0.9822,2.263e-14,1.127,9.455e-15,216.3
31,k_proj,53700,0.000199,0.01619,0.9836,0.9725,0.0008129,0.02664,0.7466,0.007361,0.2461,4888,0.0502,5.313e+04,178.6
31,v_proj,53700,0.000199,0.01619,0.9836,0.9679,0.0009481,0.03113,0.7133,0.008289,0.2784,4864,0.05855,2.724e+04,55.86
31,o_proj,53700,0.0004549,0.0116,0.9879,0.005176,0.03054,0.9643,0.001168,0.02127,0.9776,11.38,2.633,7.626,88.99
