layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
22,gate_proj,62659,0.003267,0.01374,0.983,4.237e-05,0.02012,0.9798,5.383e-05,0.02008,0.9799,0.01297,1.464,0.1011,1416
22,up_proj,62659,0.003267,0.01374,0.983,5.653e-05,0.01853,0.9814,7.428e-05,0.01854,0.9814,0.0173,1.348,0.1152,997
22,down_proj,62659,0.008805,0.0146,0.9766,0.0001354,0.02098,0.9789,0.0004064,0.02059,0.979,0.01537,1.437,0.2528,850.8
23,q_proj,62659,7.146e-05,0.01406,0.9859,0,0.112,0.888,0,0.1123,0.8877,0,7.96,0,5702
23,k_proj,62659,7.146e-05,0.01406,0.9859,0.07127,0.3541,0.5747,0.002147,0.3837,0.6141,997.3,25.17,383.8,1.116e+04
23,v_proj,62659,7.146e-05,0.01406,0.9859,0.1427,0.3736,0.4837,0.005321,0.4387,0.556,1997,26.57,719.3,1.374e+04
23,o_proj,62659,3.217e-05,0.03542,0.9645,0.0001354,0.021,0.9789,1.997e-06,0.05836,0.9416,4.209,0.5928,0.2528,851.3
23,gate_proj,62659,0.003312,0.01374,0.983,1.617e-05,0.0209,0.9791,1.995e-05,0.0204,0.9796,0.004881,1.522,0.04074,1577
23,up_proj,62659,0.003312,0.01374,0.983,4.652e-05,0.01924,0.9807,5.961e-05,0.01882,0.9811,0.01405,1.4,0.09843,1104
23,down_proj,62659,0.000492,0.01461,0.9849,0.0001533,0.02161,0.9782,2.483e-05,0.02018,0.9798,0.3116,1.479,0.2829,851.7
24,q_proj,62659,7.796e-05,0.01392,0.986,0,0.119,0.881,0,0.1213,0.8787,0,8.551,0,6264
24,k_proj,62659,7.796e-05,0.01392,0.986,0.07008,0.358,0.5719,0.002282,0.3857,0.612,899,25.73,389.4,1.224e+04
24,v_proj,62659,7.796e-05,0.01392,0.986,0.1444,0.3711,0.4845,0.005923,0.4314,0.5627,1852,26.67,763.1,1.304e+04
24,o_proj,62659,4.396e-05,0.03497,0.965,0.0001533,0.02162,0.9782,3.054e-06,0.05943,0.9406,3.488,0.6183,0.2829,852.1
24,gate_proj,62659,0.003414,0.0136,0.983,2.763e-05,0.02068,0.9793,3.452e-05,0.01977,0.9802,0.008094,1.52,0.07128,1478
24,up_proj,62659,0.003414,0.0136,0.983,6.333e-05,0.01943,0.9805,8.215e-05,0.01856,0.9814,0.01855,1.428,0.1361,1082
24,down_proj,62659,0.001102,0.01435,0.9845,0.0001689,0.02212,0.9777,6.212e-05,0.02005,0.9799,0.1533,1.541,0.3097,857.1
25,q_proj,62659,1.321e-05,0.01416,0.9858,2.005e-20,0.01985,0.9801,1.238e-22,0.01967,0.9803,1.518e-15,1.402,4.373e-17,1481
25,k_proj,62659,1.321e-05,0.01416,0.9858,0.6663,0.00922,0.3244,0.01226,0.02652,0.9612,5.045e+04,0.6511,4140,386.8
25,v_proj,62659,1.321e-05,0.01416,0.9858,0.9907,0.0006811,0.008631,0.4097,0.01985,0.5704,7.501e+04,0.04811,1.817e+05,8809
25,o_proj,62659,8.31e-05,0.00956,0.9904,0.0001557,0.02216,0.9777,6.405e-06,0.01636,0.9836,1.874,2.318,0.289,875.1
25,gate_proj,62659,0.003654,0.01346,0.9829,3.117e-05,0.02154,0.9784,4.104e-05,0.02029,0.9797,0.008531,1.601,0.08306,1678
25,up_proj,62659,0.003654,0.01346,0.9829,4.988e-05,0.01997,0.98,6.835e-05,0.01894,0.981,0.01365,1.484,0.1082,1135
25,down_proj,62659,0.0008622,0.01325,0.9859,0.0001734,0.02273,0.9771,5.069e-05,0.01968,0.9803,0.2012,1.715,0.3192,877.3
26,q_proj,62659,0.0002289,0.01389,0.9859,0,0.1374,0.8626,0,0.1376,0.8624,0,9.896,0,1.312e+04
