layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
31,down_proj,54475,1.514e-05,0.01461,0.9854,0.05311,0.02625,0.9206,0.0002748,0.02368,0.976,3507,1.796,66.88,99.46
32,q_proj,54475,0.0002986,0.0182,0.9815,7.148e-13,0.006308,0.9937,3.061e-13,0.02316,0.9768,2.394e-09,0.3466,7.462e-09,591.5
32,k_proj,54475,0.0002986,0.0182,0.9815,0.9878,0.0005297,0.01162,0.9264,0.004744,0.06883,3308,0.0291,2.508e+05,1317
32,v_proj,54475,0.0002986,0.0182,0.9815,0.9922,0.0002336,0.007594,0.9545,0.002037,0.04351,3322,0.01283,2.36e+05,195.8
32,o_proj,54475,0.0001995,0.00854,0.9913,0.04779,0.02568,0.9265,0.005278,0.01493,0.9798,239.5,3.007,61.68,105.1
32,gate_proj,54475,0.0003031,0.01493,0.9848,0.01091,0.02524,0.9638,0.001131,0.02296,0.9759,35.98,1.691,24.31,253.8
32,up_proj,54475,0.0003031,0.01493,0.9848,0.004095,0.02434,0.9716,0.0004409,0.02238,0.9772,13.51,1.63,6.664,155.8
32,down_proj,54475,1.929e-05,0.0151,0.9849,0.05892,0.02547,0.9156,0.0003774,0.02408,0.9755,3054,1.686,72.51,93.11
33,q_proj,54475,0.0002632,0.01959,0.9801,4.283e-14,0.0003158,0.9997,3.349e-14,0.002994,0.997,1.627e-10,0.01612,4.712e-09,401
33,k_proj,54475,0.0002632,0.01959,0.9801,0.921,0.00337,0.07558,0.5447,0.02633,0.4289,3500,0.172,5.595e+04,1461
33,v_proj,54475,0.0002632,0.01959,0.9801,0.9927,0.0001949,0.007152,0.9591,0.002199,0.03873,3772,0.009947,5.005e+05,248.3
33,o_proj,54475,0.0002287,0.005703,0.9941,0.03897,0.02546,0.9356,0.00476,0.01082,0.9844,170.4,4.465,49.22,82.87
33,gate_proj,54475,0.0007623,0.01494,0.9843,0.01685,0.02536,0.9578,0.00452,0.02353,0.972,22.11,1.698,37.26,219.4
33,up_proj,54475,0.0007623,0.01494,0.9843,0.002894,0.02434,0.9728,0.0008022,0.0228,0.9764,3.797,1.629,4.574,232.5
33,down_proj,54475,7.763e-05,0.01561,0.9843,0.04609,0.02494,0.929,0.001187,0.02433,0.9745,593.7,1.597,54.04,62.75
34,q_proj,54475,0.0003486,0.01816,0.9815,1.202e-13,0.007379,0.9926,4.316e-14,0.01945,0.9805,3.447e-10,0.4063,1.371e-09,655.6
34,k_proj,54475,0.0003486,0.01816,0.9815,0.9831,0.0006248,0.01625,0.8967,0.004653,0.09866,2820,0.0344,2.533e+05,547.9
34,v_proj,54475,0.0003486,0.01816,0.9815,0.995,0.0001647,0.004796,0.9732,0.001239,0.02559,2855,0.009068,3.516e+05,327.7
34,o_proj,54475,0.0002363,0.009133,0.9906,0.01833,0.02518,0.9565,0.00228,0.01549,0.9822,77.55,2.757,21.27,62.9
34,gate_proj,54475,0.00552,0.01498,0.9795,0.07208,0.02255,0.9054,0.1387,0.0194,0.8419,13.06,1.505,121.7,144.8
34,up_proj,54475,0.00552,0.01498,0.9795,0.03653,0.02104,0.9424,0.07545,0.019,0.9055,6.617,1.404,36.75,68.75
34,down_proj,54475,0.03866,0.01298,0.9484,0.01946,0.02308,0.9575,0.2148,0.01609,0.7691,0.5033,1.778,19.2,36.25
35,q_proj,54475,0.002178,0.01601,0.9818,8.437e-17,0.02193,0.9781,7.422e-17,0.02263,0.9774,3.874e-14,1.37,1.731e-13,311.7
35,k_proj,54475,0.002178,0.01601,0.9818,0.6498,0.007348,0.3428,0.6237,0.007899,0.3684,298.4,0.459,4700,536.3
35,v_proj,54475,0.002178,0.01601,0.9818,0.974,0.0007411,0.0253,0.9713,0.0008093,0.02788,447.2,0.0463,2.827e+04,32.08
35,o_proj,54475,0.0001995,0.0135,0.9863,0.003327,0.02348,0.9732,0.0003109,0.0203,0.9794,16.68,1.739,3.291,37.35
35,gate_proj,54475,0.06052,0.01397,0.9255,0.1297,0.01639,0.8539,0.8008,0.003328,0.1959,2.143,1.173,128.3,81.51
35,up_proj,54475,0.06052,0.01397,0.9255,0.01236,0.01516,0.9725,0.2554,0.01019,0.7344,0.2041,1.085,7.666,12.87
35,down_proj,54475,0.1427,0.01928,0.838,0.0004746,0.02027,0.9793,0.03351,0.02478,0.9417,0.003325,1.051,0.2814,17.92
