layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
4,k_proj,54692,0.0004181,0.01627,0.9833,0.4209,0.0766,0.5025,0.1194,0.1138,0.7668,1007,4.708,1986,3220
4,v_proj,54692,0.0004181,0.01627,0.9833,0.8593,0.02172,0.1189,0.5303,0.07121,0.3985,2055,1.335,1.051e+04,1108
4,o_proj,54692,0.0003286,0.01413,0.9855,0.1325,0.09024,0.7773,0.0243,0.09465,0.881,403.2,6.385,253.6,526
4,gate_proj,54692,0.0008023,0.01733,0.9819,0.1296,0.1065,0.764,0.04637,0.1255,0.8281,161.5,6.144,247,1277
4,up_proj,54692,0.0008023,0.01733,0.9819,0.2718,0.07547,0.6527,0.1103,0.09918,0.7905,338.8,4.355,535.1,942.3
4,down_proj,54692,1.486e-05,0.01799,0.982,0.8237,0.01797,0.1583,0.02972,0.1071,0.8632,5.544e+04,0.9988,6259,654.2
5,q_proj,54692,0.000905,0.015,0.9841,4.766e-16,0.0507,0.9493,1.888e-16,0.04695,0.953,5.267e-13,3.379,8.835e-13,437.8
5,k_proj,54692,0.000905,0.015,0.9841,0.6238,0.04264,0.3335,0.4015,0.06213,0.5364,689.4,2.842,3213,1817
5,v_proj,54692,0.000905,0.015,0.9841,0.7803,0.02396,0.1957,0.5877,0.04136,0.3709,862.3,1.597,5105,603.2
5,o_proj,54692,0.0008345,0.01526,0.9839,0.0257,0.07013,0.9042,0.01002,0.06871,0.9213,30.8,4.597,37.08,310.6
5,gate_proj,54692,0.001009,0.01651,0.9825,0.0842,0.08894,0.8269,0.03817,0.09614,0.8657,83.41,5.387,135.8,689.6
5,up_proj,54692,0.001009,0.01651,0.9825,0.1392,0.07281,0.788,0.06531,0.08211,0.8526,137.9,4.41,218.7,524.6
5,down_proj,54692,2.178e-05,0.01763,0.9823,0.7144,0.02501,0.2606,0.02304,0.09037,0.8866,3.28e+04,1.419,3174,487.5
6,q_proj,54692,0.0009181,0.01553,0.9835,5.419e-16,0.02715,0.9728,2.206e-16,0.02721,0.9728,5.903e-13,1.748,1.004e-12,345.9
6,k_proj,54692,0.0009181,0.01553,0.9835,0.5016,0.05159,0.4468,0.2934,0.06737,0.6392,546.4,3.321,2224,1366
6,v_proj,54692,0.0009181,0.01553,0.9835,0.8921,0.009376,0.09849,0.7741,0.01847,0.2074,971.7,0.6036,1.24e+04,571.9
6,o_proj,54692,0.0006671,0.01516,0.9842,0.04013,0.04399,0.9159,0.01327,0.04696,0.9398,60.15,2.901,56.44,203.9
6,gate_proj,54692,0.0005665,0.01681,0.9826,0.1971,0.06739,0.7355,0.05756,0.08565,0.8568,347.9,4.009,335.4,459.8
6,up_proj,54692,0.0005665,0.01681,0.9826,0.5036,0.03734,0.459,0.204,0.06495,0.7311,889.1,2.221,1304,437.8
6,down_proj,54692,7.222e-06,0.01686,0.9831,0.9217,0.005011,0.07327,0.03858,0.06747,0.8939,1.276e+05,0.2972,1.434e+04,357.7
7,q_proj,54692,0.0005524,0.01469,0.9848,1.203e-16,0.03461,0.9654,3.171e-17,0.0352,0.9648,2.178e-13,2.356,2.436e-13,362.2
7,k_proj,54692,0.0005524,0.01469,0.9848,0.2915,0.06341,0.6451,0.09706,0.07744,0.8255,527.6,4.317,909.2,1007
7,v_proj,54692,0.0005524,0.01469,0.9848,0.9189,0.007794,0.07329,0.7515,0.02294,0.2256,1663,0.5306,1.761e+04,471.5
