layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
21,o_proj,55604,0.0008205,0.009598,0.9896,0.004826,0.03431,0.9609,0.002102,0.02281,0.9751,5.882,3.575,7.406,530.9
21,gate_proj,55604,0.0002269,0.01528,0.9845,0.0003659,0.03017,0.9695,3.279e-05,0.02918,0.9708,1.613,1.975,0.5938,755.7
21,up_proj,55604,0.0002269,0.01528,0.9845,0.0005934,0.02782,0.9716,5.441e-05,0.02697,0.973,2.615,1.821,0.8707,495.4
21,down_proj,55604,1.605e-05,0.01628,0.9837,0.005244,0.0331,0.9617,3.121e-05,0.0335,0.9665,326.7,2.033,8.298,508.8
22,q_proj,55604,0.0001932,0.01639,0.9834,2.114e-17,0.02416,0.9758,1.763e-18,0.02382,0.9762,1.094e-13,1.474,3.476e-14,815.3
22,k_proj,55604,0.0001932,0.01639,0.9834,0.3056,0.03466,0.6598,0.04277,0.05251,0.9047,1582,2.114,958.1,1328
22,v_proj,55604,0.0001932,0.01639,0.9834,0.6356,0.01741,0.347,0.2893,0.0327,0.678,3290,1.062,1.058e+04,8639
22,o_proj,55604,0.0006765,0.01412,0.9852,0.005017,0.03281,0.9622,0.001298,0.03149,0.9672,7.417,2.324,8.278,549.8
22,gate_proj,55604,0.0002107,0.01542,0.9844,0.0003964,0.03107,0.9685,3.262e-05,0.0303,0.9697,1.882,2.015,0.6978,826
22,up_proj,55604,0.0002107,0.01542,0.9844,0.0006644,0.02718,0.9722,5.595e-05,0.02656,0.9734,3.153,1.763,1.021,524.2
22,down_proj,55604,1.559e-05,0.01706,0.9829,0.00549,0.03193,0.9626,3.221e-05,0.03172,0.9682,352.1,1.871,9.454,559.8
23,q_proj,55604,0.0001941,0.0159,0.9839,9.802e-18,0.01748,0.9825,8.172e-19,0.0173,0.9827,5.051e-14,1.099,1.52e-14,809.4
23,k_proj,55604,0.0001941,0.0159,0.9839,0.3501,0.02589,0.624,0.04773,0.03721,0.9151,1804,1.628,934.8,828.4
23,v_proj,55604,0.0001941,0.0159,0.9839,0.7476,0.01327,0.2391,0.3466,0.03207,0.6213,3852,0.8343,1.279e+04,6410
23,o_proj,55604,0.0007147,0.01113,0.9882,0.00525,0.03178,0.963,0.001706,0.02227,0.976,7.345,2.855,9.498,594.6
23,gate_proj,55604,0.0002189,0.01559,0.9842,0.0003989,0.03,0.9696,3.388e-05,0.02946,0.9705,1.822,1.925,0.7747,944.6
23,up_proj,55604,0.0002189,0.01559,0.9842,0.0007396,0.02684,0.9724,6.426e-05,0.02637,0.9736,3.379,1.722,1.201,552.4
23,down_proj,55604,1.948e-05,0.01723,0.9828,0.005858,0.031,0.9631,4.345e-05,0.03102,0.9689,300.8,1.8,11.11,631.2
24,q_proj,55604,0.0001899,0.01574,0.9841,1.748e-17,0.01743,0.9826,1.412e-18,0.01701,0.983,9.207e-14,1.108,3.233e-14,903.6
24,k_proj,55604,0.0001899,0.01574,0.9841,0.3884,0.02019,0.5915,0.05655,0.02913,0.9143,2045,1.283,1530,1022
24,v_proj,55604,0.0001899,0.01574,0.9841,0.7855,0.01023,0.2042,0.4265,0.02432,0.5492,4137,0.65,2.318e+04,7943
24,o_proj,55604,0.0007618,0.009675,0.9896,0.005571,0.03083,0.9636,0.002079,0.02041,0.9775,7.313,3.186,11.02,670.5
24,gate_proj,55604,0.0002046,0.01582,0.984,0.0003808,0.02748,0.9721,2.942e-05,0.02685,0.9731,1.862,1.737,0.9018,1054
24,up_proj,55604,0.0002046,0.01582,0.984,0.0004327,0.0251,0.9745,3.418e-05,0.02456,0.9754,2.115,1.587,0.8284,648.5
24,down_proj,55604,1.384e-05,0.01598,0.984,0.00621,0.03065,0.9631,3.163e-05,0.02746,0.9725,448.8,1.918,12.62,680.9
25,q_proj,55604,0.0001435,0.01566,0.9842,1.356e-18,0.02042,0.9796,8.007e-20,0.01968,0.9803,9.446e-15,1.304,3.205e-15,1379
25,k_proj,55604,0.0001435,0.01566,0.9842,0.3678,0.02836,0.6039,0.0395,0.04347,0.917,2562,1.81,1791,1389
25,v_proj,55604,0.0001435,0.01566,0.9842,0.8065,0.01025,0.1832,0.4177,0.0266,0.5557,5620,0.6542,3.245e+04,1.083e+04
25,o_proj,55604,0.0001615,0.009448,0.9904,0.005829,0.03038,0.9638,0.000409,0.01895,0.9806,36.1,3.216,12.27,712.4
25,gate_proj,55604,0.0002108,0.01554,0.9842,0.0004071,0.02699,0.9726,3.133e-05,0.02588,0.9741,1.931,1.737,1.065,1152
25,up_proj,55604,0.0002108,0.01554,0.9842,0.0004057,0.02552,0.9741,3.203e-05,0.02457,0.9754,1.925,1.642,0.8289,789.8
25,down_proj,55604,1.423e-05,0.01625,0.9837,0.006543,0.03043,0.963,3.487e-05,0.02641,0.9736,459.8,1.873,14.13,698.6
26,q_proj,55604,0.0001104,0.01623,0.9837,1.23e-18,0.01443,0.9856,5.664e-20,0.01454,0.9855,1.115e-14,0.889,3.068e-15,1406
26,k_proj,55604,0.0001104,0.01623,0.9837,0.2407,0.03105,0.7283,0.01525,0.03991,0.9448,2181,1.912,1041,990.3
26,v_proj,55604,0.0001104,0.01623,0.9837,0.7927,0.01056,0.1967,0.3778,0.02979,0.5924,7183,0.6502,4.539e+04,1.747e+04
26,o_proj,55604,0.000178,0.009615,0.9902,0.006095,0.03031,0.9636,0.0004219,0.01728,0.9823,34.24,3.152,13.53,719.5
26,gate_proj,55604,0.0002002,0.01515,0.9846,0.0003999,0.02596,0.9736,2.843e-05,0.02417,0.9758,1.997,1.713,1.14,1202
26,up_proj,55604,0.0002002,0.01515,0.9846,0.000502,0.0244,0.9751,3.665e-05,0.02292,0.977,2.507,1.611,1.101,819.4
26,down_proj,55604,1.383e-05,0.01364,0.9863,0.006871,0.03074,0.9624,3.463e-05,0.02403,0.9759,496.8,2.253,15.5,714.2
27,q_proj,55604,0.0001034,0.0158,0.9841,2.487e-18,0.01692,0.9831,1.019e-19,0.01667,0.9833,2.405e-14,1.071,1.005e-14,2319
27,k_proj,55604,0.0001034,0.0158,0.9841,0.2568,0.03264,0.7105,0.01546,0.04415,0.9404,2484,2.066,1779,7680
27,v_proj,55604,0.0001034,0.0158,0.9841,0.7727,0.01093,0.2164,0.3713,0.02769,0.601,7473,0.6919,5.891e+04,2.462e+04
27,o_proj,55604,0.0003101,0.01119,0.9885,0.006339,0.03058,0.9631,0.0006207,0.02595,0.9734,20.44,2.733,14.56,733.8
27,gate_proj,55604,0.0002341,0.01515,0.9846,0.0004854,0.02517,0.9743,3.929e-05,0.02314,0.9768,2.073,1.661,1.54,1407
27,up_proj,55604,0.0002341,0.01515,0.9846,0.0005306,0.02447,0.975,4.422e-05,0.02251,0.9774,2.266,1.615,1.257,868.6
27,down_proj,55604,2.051e-05,0.01385,0.9861,0.007214,0.03118,0.9616,5.328e-05,0.02383,0.9761,351.8,2.251,16.55,693.6
