layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
1,down_proj,262016,0.01139,0.004903,0.9837,0.002356,0.06872,0.9289,0.07184,0.08934,0.8388,0.2069,14.02,27.66,4.41e+04
2,q_proj,262016,0.0003487,0.003173,0.9965,2.211e-15,0.168,0.832,1.672e-15,0.181,0.819,6.341e-12,52.96,4.135e-11,3.104e+05
2,k_proj,262016,0.0003487,0.003173,0.9965,0.1385,0.2087,0.6528,0.09802,0.2389,0.6631,397.2,65.77,3207,1.655e+05
2,v_proj,262016,0.0003487,0.003173,0.9965,0.1515,0.1624,0.6861,0.1102,0.1813,0.7085,434.5,51.19,2734,9.405e+04
2,o_proj,262016,0.00175,0.007047,0.9912,0.001488,0.06975,0.9288,0.00491,0.1453,0.8498,0.8503,9.898,17.64,5.019e+04
2,gate_proj,262016,0.0001959,0.002981,0.9968,0.007418,0.3043,0.6882,0.003409,0.2707,0.7259,37.86,102.1,199.7,8.999e+05
2,up_proj,262016,0.0001959,0.002981,0.9968,0.008002,0.1062,0.8858,0.00354,0.09413,0.9023,40.84,35.64,187.2,1.734e+05
2,down_proj,262016,0.003235,0.005505,0.9913,0.001559,0.04682,0.9516,0.009038,0.06622,0.9247,0.482,8.505,17.78,1.349e+04
3,q_proj,262016,0.0002693,0.003382,0.9963,9.519e-16,0.05885,0.9412,5.519e-16,0.0644,0.9356,3.534e-12,17.4,2.028e-11,8.17e+04
3,k_proj,262016,0.0002693,0.003382,0.9963,0.0995,0.1795,0.721,0.06587,0.2039,0.7302,369.4,53.06,2236,8.733e+04
3,v_proj,262016,0.0002693,0.003382,0.9963,0.1699,0.1077,0.7225,0.1087,0.1197,0.7716,630.6,31.83,2877,2.228e+04
3,o_proj,262016,0.001566,0.007089,0.9913,0.0009067,0.04488,0.9542,0.002852,0.09596,0.9012,0.579,6.331,10.43,1.336e+04
3,gate_proj,262016,0.0001793,0.00299,0.9968,0.007627,0.09074,0.9016,0.003256,0.08224,0.9145,42.53,30.35,191.2,1.543e+05
3,up_proj,262016,0.0001793,0.00299,0.9968,0.009229,0.07749,0.9133,0.004024,0.07222,0.9238,51.46,25.92,217,8.478e+04
3,down_proj,262016,0.003757,0.005875,0.9904,0.0008857,0.04185,0.9573,0.006143,0.06468,0.9292,0.2357,7.123,9.869,7734
4,q_proj,262016,0.0003093,0.003297,0.9964,7.262e-16,0.06649,0.9335,5.721e-16,0.07068,0.9293,2.348e-12,20.17,1.222e-11,3.427e+04
4,k_proj,262016,0.0003093,0.003297,0.9964,0.02019,0.08434,0.8955,0.01261,0.08758,0.8998,65.27,25.58,307.9,1.593e+04
4,v_proj,262016,0.0003093,0.003297,0.9964,0.07342,0.1094,0.8172,0.04652,0.1122,0.8413,237.4,33.17,1066,1.122e+04
4,o_proj,262016,0.002419,0.008543,0.989,0.0002998,0.03966,0.96,0.001564,0.08937,0.9091,0.1239,4.643,3.417,8155
4,gate_proj,262016,0.0003511,0.002995,0.9967,0.007618,0.07553,0.9169,0.006977,0.0721,0.9209,21.7,25.22,201.4,6.671e+04
4,up_proj,262016,0.0003511,0.002995,0.9967,0.005314,0.06595,0.9287,0.004774,0.0629,0.9323,15.14,22.02,119.7,3.925e+04
4,down_proj,262016,0.998,1.471e-05,0.002024,0.0001511,0.03772,0.9621,0.9905,0.0006394,0.00889,0.0001514,2564,1.678,6695
5,q_proj,262016,1.511e-05,0.003496,0.9965,8.135e-21,0.02755,0.9725,2.611e-22,0.02957,0.9704,5.386e-16,7.879,1.552e-16,9726
5,k_proj,262016,1.511e-05,0.003496,0.9965,0.5516,0.02326,0.4251,0.03715,0.05386,0.909,3.652e+04,6.652,2.796e+04,1.745e+04
5,v_proj,262016,1.511e-05,0.003496,0.9965,0.9864,0.001175,0.01243,0.6903,0.0285,0.2812,6.53e+04,0.3361,1.271e+06,2.724e+04
5,o_proj,262016,3.157e-05,0.004229,0.9957,0.0001532,0.03724,0.9626,1.016e-05,0.04972,0.9503,4.853,8.806,1.717,7015
5,gate_proj,262016,0.003855,0.003166,0.993,0.0001628,0.06147,0.9384,0.001522,0.06028,0.9382,0.04222,19.41,3.337,3.034e+04
5,up_proj,262016,0.003855,0.003166,0.993,0.0001487,0.07295,0.9269,0.001384,0.07064,0.928,0.03858,23.04,2.866,5.625e+04
