layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
28,down_proj,3053,0.001499,0.1165,0.882,0.002244,0.4508,0.5469,0.0001899,0.3403,0.6595,1.497,3.868,0.6115,81.55
29,q_proj,3053,0.0009671,0.1375,0.8615,9.311e-18,0.2295,0.7705,3.981e-19,0.22,0.78,9.628e-15,1.669,6.064e-15,125.3
29,k_proj,3053,0.0009671,0.1375,0.8615,0.2168,0.5655,0.2178,0.0157,0.6015,0.3828,224.1,4.112,108.5,180.1
29,v_proj,3053,0.0009671,0.1375,0.8615,0.4758,0.505,0.01913,0.1962,0.6213,0.1825,492,3.673,1919,2145
29,o_proj,3053,0.009925,0.1389,0.8512,0.001679,0.4541,0.5442,0.0005832,0.5654,0.434,0.1691,3.269,0.5483,105.9
29,gate_proj,3053,0.008715,0.1383,0.853,0.003547,0.4589,0.5376,0.001448,0.4109,0.5876,0.407,3.318,1.019,89.51
29,up_proj,3053,0.008715,0.1383,0.853,0.0194,0.61,0.3706,0.00947,0.5312,0.4594,2.226,4.411,7.023,118.2
29,down_proj,3053,0.005292,0.124,0.8707,0.002214,0.4564,0.5414,0.0005843,0.4256,0.5738,0.4185,3.68,0.6566,88.82
30,q_proj,3053,0.001571,0.1411,0.8573,3.714e-18,0.4445,0.5555,2.478e-19,0.4722,0.5278,2.364e-15,3.15,3.027e-15,189.2
30,k_proj,3053,0.001571,0.1411,0.8573,0.1714,0.4669,0.3617,0.01646,0.4726,0.5109,109.1,3.31,36.45,51.66
30,v_proj,3053,0.001571,0.1411,0.8573,0.4154,0.5169,0.06767,0.1195,0.5889,0.2917,264.4,3.664,1121,1404
30,o_proj,3053,0.002747,0.101,0.8962,0.001243,0.4253,0.5735,0.0001308,0.358,0.6419,0.4524,4.21,0.3137,74.61
30,gate_proj,3053,0.0107,0.1391,0.8502,0.001978,0.5063,0.4918,0.0009647,0.4692,0.5299,0.1848,3.639,0.7088,131.6
30,up_proj,3053,0.0107,0.1391,0.8502,0.008173,0.7133,0.2785,0.005038,0.6285,0.3665,0.7636,5.128,3.637,171.9
30,down_proj,3053,0.01136,0.1252,0.8635,0.001862,0.3974,0.6008,0.0009823,0.3671,0.632,0.164,3.174,0.4509,58.11
31,q_proj,3053,0.002048,0.1373,0.8606,4.883e-18,0.5133,0.4867,4.151e-19,0.5193,0.4807,2.384e-15,3.738,5.748e-15,435.5
31,k_proj,3053,0.002048,0.1373,0.8606,0.2097,0.4982,0.2921,0.0289,0.5035,0.4676,102.4,3.628,79.75,118.4
31,v_proj,3053,0.002048,0.1373,0.8606,0.3343,0.4621,0.2037,0.07317,0.4155,0.5114,163.2,3.365,287.3,364.7
31,o_proj,3053,0.01043,0.1152,0.8743,0.00159,0.4018,0.5966,0.0007517,0.369,0.6303,0.1524,3.487,0.4434,67.66
31,gate_proj,3053,0.01437,0.1451,0.8406,0.01099,0.4365,0.5525,0.006949,0.4206,0.5725,0.7652,3.009,1.705,40.32
31,up_proj,3053,0.01437,0.1451,0.8406,0.009409,0.3363,0.6543,0.006259,0.3521,0.6416,0.6549,2.318,1,15.62
31,down_proj,3053,0.3036,0.3499,0.3465,0.002655,0.2925,0.7049,0.08548,0.2947,0.6198,0.008746,0.8359,0.3034,10.98
