layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
27,up_proj,59866,0.0001554,0.01404,0.9858,0.001432,0.02249,0.9761,9.85e-05,0.02168,0.9782,9.219,1.602,5.108,479.6
27,down_proj,59866,0.0001131,0.01267,0.9872,0.01328,0.02718,0.9595,0.0006934,0.0241,0.9752,117.4,2.145,33.23,350
28,q_proj,59866,0.0003969,0.01465,0.985,4.096e-17,0.01836,0.9816,7.659e-18,0.01844,0.9816,1.032e-13,1.254,1.44e-13,983.1
28,k_proj,59866,0.0003969,0.01465,0.985,0.3318,0.02376,0.6445,0.08588,0.03267,0.8815,835.8,1.622,1518,827.7
28,v_proj,59866,0.0003969,0.01465,0.985,0.8949,0.003225,0.1019,0.6573,0.01084,0.3318,2255,0.2202,2.36e+04,2019
28,o_proj,59866,0.0002439,0.007618,0.9921,0.0117,0.02743,0.9609,0.001679,0.01777,0.9806,47.97,3.6,30.54,382.3
28,gate_proj,59866,0.0002539,0.01414,0.9856,0.05593,0.02336,0.9207,0.006761,0.02394,0.9693,220.3,1.652,223.5,697.7
28,up_proj,59866,0.0002539,0.01414,0.9856,0.1529,0.02137,0.8257,0.02028,0.02381,0.9559,602.2,1.512,545.8,432.3
28,down_proj,59866,0.0002521,0.01357,0.9862,0.01199,0.02853,0.9595,0.001399,0.02679,0.9718,47.57,2.102,27.61,404.9
29,q_proj,59866,0.0004202,0.01457,0.985,3.062e-16,0.0304,0.9696,6.017e-17,0.03069,0.9693,7.287e-13,2.087,2.007e-12,1693
29,k_proj,59866,0.0004202,0.01457,0.985,0.6166,0.02547,0.3579,0.2434,0.05132,0.7053,1467,1.749,7870,1.037e+04
29,v_proj,59866,0.0004202,0.01457,0.985,0.9157,0.003551,0.08073,0.7173,0.01284,0.2699,2179,0.2438,3.25e+04,2007
29,o_proj,59866,0.0002756,0.009003,0.9907,0.01091,0.02809,0.961,0.00166,0.01857,0.9798,39.59,3.12,26.91,310.7
29,gate_proj,59866,0.000325,0.01421,0.9855,0.04618,0.02451,0.9293,0.007187,0.02485,0.968,142.1,1.725,153.1,231.4
29,up_proj,59866,0.000325,0.01421,0.9855,0.02198,0.02464,0.9534,0.003339,0.02418,0.9725,67.61,1.734,64.49,264.4
29,down_proj,59866,0.001453,0.01396,0.9846,0.01067,0.02729,0.962,0.007186,0.02703,0.9658,7.344,1.955,23.54,276.2
30,q_proj,59866,0.0006748,0.01498,0.9843,2.907e-17,0.01667,0.9833,9.19e-18,0.0174,0.9826,4.308e-14,1.113,9.501e-14,780.5
30,k_proj,59866,0.0006748,0.01498,0.9843,0.477,0.01821,0.5048,0.2278,0.02816,0.7441,706.9,1.216,3030,898.2
30,v_proj,59866,0.0006748,0.01498,0.9843,0.9236,0.002437,0.074,0.8086,0.006474,0.185,1369,0.1626,2.579e+04,955.4
30,o_proj,59866,0.0002311,0.008167,0.9916,0.003621,0.02755,0.9688,0.0004936,0.01877,0.9807,15.67,3.374,8.442,269
30,gate_proj,59866,0.001444,0.01441,0.9841,0.0346,0.0247,0.9407,0.02301,0.02444,0.9526,23.97,1.714,93.71,175.3
30,up_proj,59866,0.001444,0.01441,0.9841,0.01025,0.02378,0.966,0.006804,0.02346,0.9697,7.102,1.65,23.09,171.3
30,down_proj,59866,0.01244,0.01487,0.9727,0.004415,0.02629,0.9693,0.02473,0.02699,0.9483,0.3549,1.768,8.423,203.6
31,q_proj,59866,0.0006681,0.01499,0.9843,5.933e-17,0.01654,0.9835,1.947e-17,0.01783,0.9822,8.879e-14,1.103,2.248e-13,393.9
31,k_proj,59866,0.0006681,0.01499,0.9843,0.5329,0.01967,0.4475,0.2616,0.03236,0.7061,797.5,1.313,2420,803.6
31,v_proj,59866,0.0006681,0.01499,0.9843,0.9038,0.003976,0.09225,0.7537,0.01061,0.2357,1353,0.2653,1.204e+04,1093
31,o_proj,59866,0.0006389,0.0103,0.9891,0.000125,0.02591,0.974,3.926e-05,0.0196,0.9804,0.1956,2.515,0.2543,92.77
31,gate_proj,59866,0.0006387,0.01383,0.9855,0.002013,0.01967,0.9783,0.000585,0.01792,0.9815,3.151,1.422,2.038,46.85
31,up_proj,59866,0.0006387,0.01383,0.9855,0.0004902,0.01416,0.9853,0.0001457,0.01323,0.9866,0.7675,1.024,0.3992,23.56
31,down_proj,59866,0.1651,0.01223,0.8226,8.911e-05,0.02191,0.978,0.009313,0.02344,0.9673,0.0005396,1.792,0.06844,12.71
